U10008, iter_0: N47868, N14964, N59257, N50831, N51552, N12999, N32038, N56645, N17115, N9944, N42167, N48730, N14354, N3116, N59577, N36777, N54113, N61296, N28275, N25133
U48633, iter_0: N64954, N33326, N24424, N13498, N45017, N63546, N53308, N31014, N43646, N49878, N51690, N37458, N43822, N53011, N60472, N50565, N16725, N26537, N11289, N64372
U75515, iter_0: N19321, N44903, N48084, N1091, N436, N11823, N936, N56458, N11015, N32196, N48049, N17778, N57225, N35238, N53735, N46783, N59526, N18310, N57413, N59307
U2646, iter_0: N48084, N19321, N56458, N48049, N936, N436, N33326, N11015, N11823, N17778, N59526, N64954, N35238, N18310, N59307, N13498, N57413, N24424, N53735, N43646
U38071, iter_0: N48084, N44903, N32196, N53735, N64954, N33326, N13498, N35252, N38142, N20576, N59307, N24424, N43646, N53335, N16461, N56458, N63546, N33297, N37458, N33877
U59448, iter_0: N16461, N308, N47433, N46037, N43386, N11551, N41400, N51099, N1344, N38797, N39399, N28324, N26199, N56474, N56458, N40409, N17228, N3984, N48049, N33273
U22905, iter_0: N44903, N48084, N64954, N19321, N1091, N32196, N53308, N59526, N37458, N48049, N57225, N936, N13498, N24424, N11823, N63546, N20576, N38142, N59307, N53735
U27991, iter_0: N19321, N44903, N48084, N1091, N436, N56458, N11823, N33326, N48049, N17778, N57225, N35238, N11015, N18310, N64954, N53735, N936, N51489, N43822, N32196
U29621, iter_0: N57225, N1091, N35238, N57413, N32196, N11015, N59526, N17778, N44903, N19321, N436, N24424, N56458, N63546, N43822, N33297, N936, N33877, N30689, N16461
U70499, iter_0: N16461, N61970, N45754, N2994, N17510, N35252, N51187, N53335, N308, N5886, N3416, N44249, N6056, N279, N47433, N59385, N34031, N33120, N58264, N40468
U83312, iter_0: N33326, N20507, N64954, N43822, N1477, N24424, N41064, N51690, N11092, N49878, N13498, N63546, N43646, N52492, N64372, N14252, N16117, N9118, N49038, N1860
U21251, iter_0: N56458, N44903, N1091, N33326, N436, N48049, N35238, N17778, N64954, N30639, N24424, N13498, N49878, N53735, N48077, N51489, N35252, N43646, N57413, N130
U47540, iter_0: N59526, N33326, N64954, N936, N44903, N51187, N1091, N57225, N24424, N11823, N13498, N48077, N30689, N35252, N63546, N16461, N18310, N52929, N53335, N43646
U84309, iter_0: N32196, N64954, N19321, N936, N44903, N53308, N48049, N13498, N37458, N57225, N24424, N16461, N63546, N35252, N31014, N60472, N59307, N33326, N33297, N17778
U59823, iter_0: N59526, N64954, N936, N11015, N33326, N53308, N13498, N1091, N44903, N24424, N16461, N63546, N17778, N21312, N57413, N51187, N37458, N31014, N31289, N33297
U27057, iter_0: N53308, N61970, N37458, N16461, N60472, N46084, N53011, N46178, N49834, N21681, N41006, N31014, N63546, N45754, N30345, N39463, N2994, N17510, N11289, N24467
U35539, iter_0: N48084, N44903, N32196, N64954, N59526, N936, N19321, N48049, N1091, N57225, N53308, N20576, N13498, N37458, N38142, N10612, N53735, N63546, N11015, N16461
U87056, iter_0: N64954, N41064, N34457, N5519, N37458, N24424, N10379, N16461, N63546, N53308, N33326, N31014, N13498, N60472, N35252, N20601, N53011, N53335, N61970, N26762
U56865, iter_0: N64954, N17778, N48049, N436, N44903, N33326, N57413, N51690, N59526, N33297, N46783, N24424, N63546, N50565, N43822, N64372, N33877, N37458, N13498, N11681
U15311, iter_0: N59526, N32196, N48049, N44903, N19321, N15279, N936, N17778, N11015, N33326, N19623, N35238, N13498, N24424, N38142, N64954, N31289, N11823, N35252, N436
U38060, iter_0: N48084, N33326, N56458, N48049, N19321, N35238, N44903, N436, N11015, N1091, N936, N11823, N17778, N59526, N57225, N18310, N51489, N64954, N43822, N24424
U38060, iter_1: N13498, N35252, N48077, N49878, N61241, N64372, N16461, N52588, N28643, N4610, N37458, N26537, N7017, N5886, N56217, N49038, N35857, N64744, N38898, N48487
U38060, iter_2: N18312, N29930, N64077, N26584, N47902, N11652, N29217, N46037, N51099, N62393, N41498, N37266, N24458, N1185, N49973, N43386, N10367, N17936, N38797, N34601
U86588, iter_0: N48084, N48049, N59526, N19321, N936, N44903, N56458, N1091, N32196, N57225, N35238, N11015, N17778, N48077, N63860, N436, N11823, N30689, N48717, N57413
U86773, iter_0: N32196, N936, N64954, N10612, N35857, N20576, N13498, N16461, N1091, N38142, N61970, N37458, N43646, N60472, N48049, N53308, N11823, N63546, N24424, N31014
U44744, iter_0: N48084, N32196, N48049, N11015, N44903, N64954, N19623, N35252, N11823, N33326, N35238, N17778, N7017, N24424, N53335, N53735, N27891, N37458, N13498, N16461
U56829, iter_0: N48084, N59526, N32196, N48049, N44903, N64954, N11015, N19321, N936, N38142, N33326, N35252, N53735, N13498, N20576, N19623, N24424, N17778, N1091, N57413
U61240, iter_0: N44903, N59526, N48049, N936, N11015, N33326, N64954, N13498, N24424, N57225, N38142, N19623, N33877, N35252, N63546, N16461, N53335, N43646, N37458, N43822
U77368, iter_0: N64954, N32196, N37458, N61970, N53011, N45754, N60472, N59526, N38142, N21681, N20576, N16461, N2994, N8375, N17510, N60192, N47380, N33877, N31014, N63546
U60724, iter_0: N64954, N27079, N53308, N20576, N38142, N16461, N48049, N37458, N53011, N63546, N936, N57225, N33877, N60472, N13498, N31014, N32277, N39149, N61970, N21681
U76437, iter_0: N59526, N32196, N48049, N936, N11015, N57413, N19623, N57225, N20576, N44903, N32277, N63860, N17778, N1091, N19321, N38142, N11823, N35238, N33877, N48077
U85377, iter_0: N48049, N19321, N33326, N44903, N11015, N1091, N11823, N56458, N35238, N64954, N17778, N59526, N936, N436, N57225, N32196, N24424, N57413, N30689, N18310
U39827, iter_0: N48084, N44903, N46783, N33326, N59526, N32196, N56458, N17778, N11015, N64954, N24424, N35238, N57225, N13498, N43646, N11823, N35252, N18310, N20576, N53335
U39827, iter_1: N20507, N41064, N9118, N63546, N3138, N20601, N16461, N45017, N50565, N29364, N62436, N51187, N49834, N49038, N31014, N43822, N53308, N26781, N5886, N51690
U39827, iter_2: N37458, N64372, N26537, N16725, N53011, N64077, N4107, N56434, N53168, N27906, N11289, N23508, N46203, N12330, N44645, N37272, N57180, N64933, N17510, N28983
U38208, iter_0: N32196, N64954, N48049, N19321, N38142, N37458, N20576, N53308, N16461, N57225, N11015, N57413, N13498, N35252, N63546, N19623, N33877, N24424, N33297, N31014
U11493, iter_0: N48084, N59526, N19321, N48049, N32196, N64954, N11015, N44903, N436, N57225, N1091, N936, N11823, N17778, N24424, N37458, N33326, N57413, N35252, N53308
U30949, iter_0: N32196, N64954, N48084, N53308, N59526, N37458, N20576, N60472, N53011, N38142, N45754, N36425, N31014, N21681, N39149, N54439, N63546, N64183, N57413, N775
U88838, iter_0: N48084, N44903, N57225, N64954, N436, N48049, N17778, N11015, N33326, N18310, N35238, N936, N51690, N64469, N57413, N32196, N50565, N43822, N51489, N33297
U61994, iter_0: N1091, N48084, N436, N33326, N17778, N57225, N18310, N64954, N53735, N24424, N43822, N50565, N936, N51690, N11092, N59307, N49878, N64469, N52929, N30639
U92525, iter_0: N48084, N19321, N59526, N48049, N936, N33326, N44903, N56458, N17778, N32196, N11015, N35238, N436, N46783, N64954, N1091, N57225, N48077, N24424, N13498
U82364, iter_0: N59526, N48049, N64954, N32196, N11015, N35252, N936, N53308, N33326, N1539, N24424, N19321, N16461, N57413, N57225, N63860, N20576, N1091, N44903, N63546
U47432, iter_0: N19321, N59526, N48049, N32196, N936, N64954, N11015, N17778, N1091, N57225, N436, N44903, N33326, N35238, N20576, N56458, N11823, N63860, N24424, N13498
U24409, iter_0: N48049, N64954, N936, N19321, N51187, N20576, N53308, N13498, N63546, N63860, N24424, N35252, N57225, N5886, N38142, N16461, N33326, N32277, N45017, N53335
U25349, iter_0: N64954, N32196, N59526, N53308, N48049, N20576, N16461, N936, N51187, N63546, N57225, N13498, N11015, N38142, N37458, N33877, N19321, N32277, N53011, N24424
U18163, iter_0: N48049, N19321, N59526, N56458, N35238, N1091, N57225, N11823, N11015, N436, N936, N44903, N17778, N32196, N57413, N24424, N18310, N30689, N13498, N63860
U8075, iter_0: N48049, N44903, N33326, N19321, N936, N11823, N64954, N1091, N11015, N57225, N59526, N32196, N56458, N17778, N35238, N436, N57413, N24424, N53735, N18310
U44877, iter_0: N48084, N64954, N32196, N48049, N53308, N38142, N20576, N13498, N37458, N11015, N63546, N16461, N35252, N24424, N1539, N60472, N21312, N31014, N53011, N11823
U47001, iter_0: N64954, N32196, N53308, N48049, N51187, N16461, N57413, N13498, N24424, N63546, N35252, N1539, N32277, N53011, N775, N31014, N60472, N37458, N21681, N10612
U64688, iter_0: N32196, N48049, N44903, N64954, N17778, N33326, N24424, N11823, N936, N19623, N38142, N13498, N35238, N35252, N53335, N37458, N57413, N53735, N16461, N33877
U43170, iter_0: N59526, N936, N19321, N48049, N32196, N64954, N33326, N44903, N11015, N13498, N20576, N57225, N51187, N35252, N19623, N17778, N24424, N436, N35238, N63860
U43170, iter_1: N53335, N16461, N37458, N60472, N53011, N49038, N21681, N61970, N26537, N43822, N16725, N29217, N17510, N46037, N64077, N32073, N27906, N28983, N39399, N24275
U43170, iter_2: N308, N47433, N51099, N28324, N43386, N11551, N41400, N1344, N38797, N37104, N30874, N39595, N52393, N65094, N3984, N17522, N32990, N20507, N43728, N58693
U26719, iter_0: N59526, N32196, N44903, N48049, N19321, N64954, N46783, N33326, N17778, N11015, N20576, N51187, N16461, N35238, N56458, N13498, N35252, N436, N57413, N11823
U46816, iter_0: N59526, N32196, N19321, N64954, N936, N37458, N57225, N44903, N53308, N20576, N11015, N35252, N7017, N1091, N13498, N24424, N436, N53735, N16461, N11823
U43279, iter_0: N59526, N48049, N32196, N1539, N20576, N936, N11015, N48487, N63860, N57225, N38142, N775, N19623, N57413, N17778, N48717, N32277, N19321, N44903, N10612
U69106, iter_0: N48084, N59526, N8375, N27891, N32196, N19321, N7017, N9527, N15279, N35252, N44903, N19623, N38142, N11015, N48049, N34805, N436, N53335, N4610, N24424
U69664, iter_0: N64954, N48049, N57225, N32196, N59526, N1091, N53308, N11823, N11015, N19321, N936, N37458, N44903, N20576, N24424, N63546, N16461, N57413, N33877, N17778
U91834, iter_0: N64954, N1091, N59526, N48049, N11823, N37458, N936, N53308, N63546, N436, N13498, N24424, N20576, N57413, N33877, N56458, N33326, N38142, N31014, N33297
U11746, iter_0: N48049, N59526, N64954, N11015, N33326, N32196, N936, N44903, N17778, N57225, N24424, N11823, N57413, N1091, N19321, N63860, N35238, N19623, N16461, N20576
U42797, iter_0: N16461, N35252, N51187, N53335, N5886, N61970, N308, N44249, N17510, N45754, N2994, N46037, N43386, N39399, N47433, N6056, N34031, N53910, N3416, N59385
U45433, iter_0: N48084, N19321, N32196, N44903, N64954, N59526, N936, N48049, N1091, N33326, N53735, N59307, N57225, N13498, N436, N38142, N11015, N17778, N20576, N33877
U45433, iter_1: N16461, N35252, N53335, N56458, N43646, N36425, N50565, N20177, N30689, N53011, N48077, N61970, N26537, N45017, N16725, N52588, N59042, N35447, N4107, N64077
U45433, iter_2: N58506, N33957, N5088, N30617, N63546, N19298, N12156, N57560, N40973, N55553, N3451, N50502, N34258, N26750, N23691, N62632, N2624, N35216, N6731, N9196
U4750, iter_0: N48049, N59526, N33326, N64954, N11015, N936, N63860, N48077, N17778, N32196, N35238, N19321, N57225, N56458, N11823, N24424, N1091, N44903, N57413, N436
U50728, iter_0: N48084, N44903, N19321, N59526, N48049, N32196, N33326, N936, N59307, N1091, N53735, N24424, N13498, N64954, N35252, N17778, N30639, N56458, N38142, N11015
U50728, iter_1: N53335, N53308, N49038, N37458, N50565, N16461, N31014, N51690, N64372, N24275, N61970, N26584, N4107, N52588, N64077, N46037, N25837, N29217, N60599, N21063
U50728, iter_2: N1860, N30689, N34360, N10612, N11681, N23559, N55555, N52764, N64744, N54439, N54437, N35447, N6873, N50670, N17672, N21941, N39149, N48487, N31939, N13464
U32162, iter_0: N48049, N44903, N19321, N936, N17778, N59526, N33326, N32196, N56458, N11015, N64954, N1091, N11823, N35238, N57225, N46783, N436, N24424, N13498, N53735
U10222, iter_0: N44903, N56458, N35238, N48049, N33326, N11823, N436, N19321, N1091, N17778, N51489, N43822, N57225, N64954, N936, N24424, N11092, N10885, N130, N52492
U23136, iter_0: N48049, N19321, N33326, N56458, N64954, N17778, N936, N57225, N32196, N51187, N24424, N13498, N52929, N63546, N35252, N30689, N16461, N43822, N53335, N49878
U60620, iter_0: N64954, N33326, N13498, N24424, N63546, N37458, N53308, N43646, N50565, N31014, N60472, N49878, N51690, N45017, N43822, N49038, N64372, N53011, N26537, N56217
U74626, iter_0: N59526, N48049, N11015, N32196, N19321, N64954, N33326, N17778, N35252, N24424, N46783, N20576, N1091, N63860, N57413, N13498, N1539, N53335, N5886, N16461
U19883, iter_0: N19321, N44903, N64954, N1091, N32196, N11823, N48049, N936, N436, N59526, N57225, N11015, N13498, N59307, N17778, N33326, N35238, N53735, N57413, N24424
U76989, iter_0: N48049, N59526, N32196, N936, N20576, N11015, N63860, N57225, N44903, N1091, N19321, N17778, N57413, N1539, N38142, N48077, N11823, N775, N33877, N21312
U12498, iter_0: N48084, N19321, N59526, N32196, N936, N64954, N48049, N44903, N20576, N13498, N1091, N11015, N57225, N17778, N24424, N59307, N46783, N37458, N38142, N57413
U49935, iter_0: N48084, N32196, N48049, N59526, N64954, N19623, N11015, N53335, N27891, N8375, N16461, N57413, N11823, N35252, N33326, N7017, N9527, N37458, N44903, N4610
U34953, iter_0: N48084, N59526, N32196, N64954, N53308, N48049, N19321, N20576, N936, N1091, N11015, N13498, N16461, N57225, N44903, N38142, N63860, N1539, N35252, N57413
U73054, iter_0: N53308, N32196, N20576, N16461, N59526, N37458, N48049, N60472, N63546, N38142, N61970, N31014, N57225, N53011, N36425, N33877, N39149, N57413, N21681, N13498
U17783, iter_0: N48084, N19321, N44903, N48049, N56458, N33326, N35238, N1091, N436, N11015, N59526, N11823, N17778, N936, N57225, N64954, N24424, N51489, N18310, N32196
U71679, iter_0: N48084, N59526, N32196, N64954, N44903, N48049, N13498, N37458, N17778, N24424, N63546, N20576, N33326, N53308, N57413, N35238, N16461, N49878, N31014, N49038
U71679, iter_1: N34457, N20507, N5519, N39463, N41640, N20601, N9118, N53335, N63681, N43646, N50565, N51690, N46178, N45017, N18485, N18350, N3841, N51187, N29920, N16725
U71679, iter_2: N35252, N33297, N30639, N32277, N11681, N8375, N64372, N29217, N4107, N11289, N25837, N31294, N45754, N56434, N21039, N42988, N31556, N6209, N14333, N28983
U32839, iter_0: N16461, N61970, N45754, N2994, N17510, N51187, N308, N44249, N35252, N3416, N279, N59385, N5886, N53335, N34031, N6056, N47433, N33120, N58264, N43386
U14167, iter_0: N48084, N64954, N1091, N19321, N32196, N48049, N57225, N53735, N59526, N936, N37458, N33326, N11015, N11823, N53308, N57413, N50565, N63546, N59307, N56458
U434, iter_0: N33326, N43822, N11092, N1477, N52492, N64954, N34457, N20507, N64372, N24424, N49878, N56217, N10379, N63546, N4107, N16725, N52588, N43646, N13498, N27906
U77951, iter_0: N32196, N59526, N64954, N48049, N44903, N11015, N35252, N24424, N16461, N13498, N57413, N38142, N53308, N19321, N33326, N63546, N19623, N33877, N53335, N31014
U24579, iter_0: N48084, N32196, N64954, N59526, N38142, N53308, N20576, N936, N61970, N37458, N13498, N44903, N16461, N63546, N33877, N10612, N60472, N35857, N57225, N48049
U65356, iter_0: N48084, N64954, N11015, N57225, N13498, N56458, N33326, N20576, N17778, N46783, N24424, N436, N57413, N51187, N63546, N35252, N16461, N5886, N35238, N775
U65356, iter_1: N53308, N53335, N43646, N60472, N53011, N51690, N50565, N49038, N26537, N17510, N11289, N29217, N56217, N46037, N56434, N64077, N45754, N44645, N24275, N47433
U65356, iter_2: N43728, N30874, N58693, N3984, N32990, N52484, N52393, N20507, N23446, N529, N25637, N17522, N65094, N11565, N43173, N13007, N37786, N25650, N40521, N57244
U10430, iter_0: N48084, N51187, N48049, N59526, N64954, N936, N32196, N33326, N11015, N57225, N19321, N17778, N48077, N35238, N63860, N44903, N56458, N24424, N63546, N19623
U17212, iter_0: N64954, N33326, N24424, N13498, N63546, N45017, N53308, N43646, N49878, N31014, N37458, N43822, N53011, N51690, N60472, N52588, N49038, N64372, N16725, N50565
U66988, iter_0: N32196, N7017, N9527, N64954, N27891, N37458, N19623, N35252, N57413, N53308, N53335, N16461, N24424, N20576, N60472, N33297, N44903, N63546, N53011, N31014
U90990, iter_0: N59526, N32196, N48049, N27079, N5519, N16461, N34457, N46084, N57225, N57413, N11015, N38142, N39149, N61970, N41006, N21312, N936, N63860, N775, N3841
U72989, iter_0: N64954, N32196, N45754, N61970, N37458, N60472, N53011, N48084, N21681, N36425, N2994, N20576, N38142, N39149, N64183, N59526, N19433, N8375, N54439, N16461
U9078, iter_0: N48084, N48049, N59526, N19321, N32196, N936, N11015, N33326, N64954, N44903, N17778, N19623, N436, N35238, N57225, N1091, N11823, N24424, N57413, N56458
U73916, iter_0: N48084, N19321, N436, N44903, N48049, N59526, N33326, N56458, N35238, N11015, N1091, N17778, N11823, N32196, N936, N24424, N57225, N18310, N64954, N43822
U55594, iter_0: N27079, N48084, N32196, N53308, N59526, N37458, N20576, N60472, N38142, N16461, N61970, N63546, N36425, N44903, N48049, N35857, N57225, N57413, N936, N33877
U78602, iter_0: N11823, N436, N48084, N48049, N17778, N33326, N35238, N57225, N18310, N11015, N51489, N64954, N936, N51690, N53735, N130, N50565, N59307, N64469, N10885
U2205, iter_0: N16461, N61970, N45754, N35252, N53335, N17510, N308, N279, N59385, N3416, N6056, N47433, N58264, N4661, N40468, N33120, N11551, N46037, N25163, N26488
U19373, iter_0: N1091, N48084, N436, N936, N17778, N33326, N35238, N57225, N64954, N59307, N51489, N13498, N30639, N50565, N43646, N43822, N24424, N59526, N63546, N64372
U62788, iter_0: N48084, N19321, N48049, N44903, N11015, N32196, N436, N1091, N11823, N64954, N59526, N17778, N57225, N33326, N35238, N56458, N936, N46783, N18310, N53735
U54095, iter_0: N32196, N59526, N64954, N48049, N38142, N936, N19321, N11015, N35252, N53308, N44903, N16461, N8375, N13498, N19623, N24424, N20576, N53335, N37458, N7017
U33129, iter_0: N16461, N61970, N45754, N2994, N17510, N308, N53335, N35252, N34031, N279, N3416, N59385, N44249, N6056, N47433, N51187, N58264, N33120, N40468, N4661
U70174, iter_0: N32196, N48084, N64954, N53308, N59526, N20576, N38142, N61970, N37458, N60472, N16461, N53011, N33877, N36425, N39149, N10612, N54439, N936, N21681, N35857
U45831, iter_0: N11823, N48084, N19321, N57225, N48049, N11015, N436, N56458, N57413, N44903, N32196, N17778, N59526, N37458, N35238, N33326, N51690, N936, N18310, N24424
