U10008, iter_0: N19998, N33469, N59307, N8709, N32536, N61296, N60939, N17672, N28103, N17342, N33212, N32641, N58660, N38869, N34817, N48455, N4128, N27079, N20478, N31294
U5177, iter_0: N48084, N32196, N59526, N936, N46783, N19321, N44903, N48049, N11015, N19623, N436, N64954, N33326, N17778, N35252, N53735, N56458, N13498, N1091, N35238
U90971, iter_0: N53308, N37458, N53011, N60472, N21681, N31014, N63546, N29217, N13498, N11289, N55229, N28983, N24424, N22985, N31556, N10541, N46501, N49038, N26537, N53013
U69478, iter_0: N19321, N59526, N32196, N48049, N64954, N11015, N17778, N936, N57225, N33326, N1091, N44903, N436, N13498, N11823, N35238, N24424, N57413, N38142, N20576
U45146, iter_0: N20507, N64954, N41064, N41640, N51187, N13498, N33326, N16461, N53308, N35252, N63546, N24424, N53335, N4680, N1860, N45017, N5886, N3841, N31014, N20601
U15713, iter_0: N48084, N59526, N32196, N19321, N48049, N44903, N64954, N24424, N33326, N11015, N1091, N936, N17778, N11823, N57225, N38142, N37458, N53735, N33297, N13498
U31817, iter_0: N48084, N59526, N64954, N53308, N32196, N20576, N48049, N37458, N24424, N1539, N60472, N36425, N8375, N57225, N11015, N35857, N7017, N9527, N38142, N57413
U9179, iter_0: N48084, N32196, N59526, N64954, N19321, N48049, N11015, N44903, N11823, N8375, N37458, N7017, N9527, N1091, N57225, N436, N38142, N24424, N57413, N35252
U87977, iter_0: N48084, N59526, N48049, N936, N33326, N19321, N35252, N11015, N32196, N64954, N44903, N51187, N56458, N24424, N63860, N13498, N1539, N5886, N46783, N48077
U68467, iter_0: N48084, N32196, N59526, N35252, N936, N53335, N48049, N7017, N11015, N46783, N38142, N64954, N17778, N33326, N24424, N4610, N8375, N59307, N57413, N20576
U36451, iter_0: N48084, N32196, N19623, N11015, N44903, N936, N64954, N436, N35252, N33326, N53335, N11823, N38142, N57413, N24424, N46783, N7017, N9527, N16461, N57225
U51087, iter_0: N48084, N59526, N48049, N32196, N64954, N11015, N44903, N936, N19321, N33326, N17778, N57413, N19623, N57225, N24424, N11823, N35252, N436, N53335, N1091
U83590, iter_0: N48084, N59526, N48049, N44903, N19321, N11015, N32196, N33326, N35252, N436, N7017, N9527, N64954, N24424, N936, N8375, N53335, N1091, N17778, N57413
U83590, iter_1: N57225, N31289, N10885, N63546, N16461, N53308, N46783, N15279, N35857, N30639, N60472, N50565, N51690, N34805, N36425, N53011, N64744, N19025, N38951, N62033
U83590, iter_2: N59415, N16844, N45095, N35980, N43173, N6790, N11565, N38835, N47710, N64289, N22414, N41930, N50076, N52484, N25673, N10757, N45010, N12224, N1110, N58506
U18565, iter_0: N20507, N34457, N64954, N33326, N41640, N41064, N13498, N35252, N1860, N43646, N24424, N34360, N9118, N16461, N63546, N3138, N5940, N53335, N45017, N10379
U55911, iter_0: N48084, N48049, N56458, N35238, N33326, N1091, N19321, N64954, N44903, N51187, N57225, N436, N59526, N936, N11823, N17778, N11015, N30689, N24424, N13498
U69808, iter_0: N48084, N19321, N44903, N936, N59526, N48049, N33326, N32196, N56458, N64954, N1091, N11015, N436, N13498, N59307, N24424, N35252, N53735, N35238, N46783
U2320, iter_0: N48084, N19321, N48049, N436, N44903, N59526, N56458, N936, N33326, N1091, N35238, N57225, N64954, N11015, N17778, N11823, N32196, N24424, N53735, N19623
U2320, iter_1: N13498, N35252, N49878, N63546, N16461, N37458, N51187, N53335, N45017, N43646, N53308, N51690, N50565, N31014, N11092, N64372, N52588, N26537, N5886, N16725
U2320, iter_2: N4107, N61970, N56434, N25837, N23508, N64933, N31556, N46037, N62001, N46203, N57180, N53910, N51099, N31179, N28103, N8162, N39399, N43386, N6056, N46501
U85844, iter_0: N59526, N48049, N19321, N33326, N32196, N64954, N936, N35252, N24424, N19623, N44903, N63860, N57225, N56458, N53335, N35238, N48077, N17778, N51187, N13498
U85844, iter_1: N11015, N20576, N9527, N53308, N16461, N48487, N52929, N37458, N27738, N58251, N43822, N10278, N11681, N60472, N53364, N53001, N130, N51690, N54437, N23559
U85844, iter_2: N1860, N3138, N12477, N18312, N20601, N53011, N29930, N47553, N30345, N23194, N21681, N17952, N10869, N25015, N45163, N4107, N308, N38556, N53298, N58656
U62968, iter_0: N48084, N48049, N1091, N436, N44903, N64954, N57225, N35238, N33326, N936, N43822, N57413, N24424, N53735, N51690, N33297, N54437, N37458, N10885, N63546
U75016, iter_0: N64954, N48049, N59526, N32196, N11823, N1091, N19321, N24424, N33326, N17778, N1539, N37458, N53308, N35252, N44903, N33297, N31014, N63546, N16461, N56458
U49221, iter_0: N436, N51489, N33326, N44903, N18310, N57225, N43822, N130, N11092, N64954, N51690, N52492, N10885, N24424, N64469, N50565, N54437, N64372, N51119, N49878
U2104, iter_0: N48084, N19321, N48049, N44903, N56458, N33326, N436, N1091, N35238, N11823, N17778, N11015, N59526, N57225, N64954, N936, N24424, N18310, N32196, N51489
U75007, iter_0: N64954, N33326, N24424, N63546, N13498, N43822, N45017, N31014, N43646, N64372, N49878, N11289, N53011, N16725, N52492, N60472, N49038, N11092, N56217, N55229
U67095, iter_0: N44903, N64954, N48049, N59526, N33326, N35238, N46783, N11823, N53735, N13498, N24424, N16461, N43646, N63546, N56458, N35252, N10612, N53308, N63860, N53335
U42669, iter_0: N59526, N32196, N64954, N48049, N1539, N936, N11015, N20576, N35252, N53308, N5886, N63546, N24424, N16461, N63860, N33326, N53335, N38142, N57225, N13498
U29993, iter_0: N56458, N1091, N48084, N19321, N11823, N33326, N48049, N436, N51489, N57225, N936, N17778, N46783, N53735, N35238, N64954, N30639, N11015, N18310, N59307
U57943, iter_0: N64954, N13498, N63546, N10379, N53308, N51187, N24424, N5940, N33326, N35252, N45017, N37458, N26781, N46178, N31014, N61970, N43646, N5886, N53335, N10869
U46529, iter_0: N51690, N50565, N16117, N26537, N16725, N20236, N4107, N37458, N49038, N52588, N60599, N37272, N26057, N56434, N23508, N64077, N58354, N45017, N35252, N49834
U43801, iter_0: N51187, N35252, N16461, N53335, N5886, N61970, N308, N39399, N46037, N53910, N44249, N17510, N43386, N51099, N2994, N45754, N47433, N36408, N55723, N38797
U3776, iter_0: N48084, N44903, N19321, N59526, N936, N48049, N33326, N1091, N32196, N56458, N436, N64954, N11015, N57225, N17778, N53735, N35238, N11823, N24424, N13498
U54476, iter_0: N57225, N33326, N48049, N11015, N18310, N64954, N51489, N43822, N51690, N57413, N11092, N50565, N64469, N10885, N24424, N936, N53735, N26537, N49878, N59526
U4451, iter_0: N59526, N27079, N48049, N38142, N36425, N8375, N936, N11015, N20576, N33877, N57413, N21312, N39149, N7017, N9527, N57225, N32277, N33297, N775, N11823
U23626, iter_0: N48049, N17778, N936, N44903, N33326, N35238, N11015, N59526, N1091, N64954, N57225, N436, N32196, N24424, N46783, N13498, N63860, N18310, N57413, N51187
U29478, iter_0: N56458, N19321, N44903, N35238, N48049, N33326, N436, N1091, N11823, N17778, N11015, N936, N57225, N64954, N59526, N18310, N32196, N24424, N43822, N46783
U3520, iter_0: N53308, N64954, N48084, N32196, N59526, N27079, N37458, N48049, N38142, N7017, N9527, N16461, N63546, N53011, N20576, N57413, N61970, N21681, N31014, N13498
U48060, iter_0: N48084, N44903, N59526, N32196, N19321, N936, N48049, N64954, N11015, N1091, N436, N53735, N33326, N24424, N19623, N57225, N46783, N38142, N13498, N59307
U19081, iter_0: N37458, N53308, N63546, N56217, N51690, N31014, N55229, N60472, N11289, N26537, N50565, N13498, N24424, N29217, N21681, N53011, N31556, N16725, N33326, N64372
U88098, iter_0: N44903, N936, N64954, N20576, N19321, N38142, N10612, N13498, N53735, N57413, N17778, N63546, N16461, N19623, N24424, N37458, N35252, N43646, N61970, N33326
U91357, iter_0: N48084, N32196, N64954, N59526, N44903, N53308, N37458, N48049, N38142, N63546, N57413, N24424, N57225, N11015, N7017, N9527, N16461, N1091, N8375, N13498
U50526, iter_0: N59526, N51187, N33326, N936, N64954, N11015, N35238, N56458, N24424, N35252, N13498, N30689, N1091, N52929, N5886, N63546, N16461, N45017, N11823, N436
U20778, iter_0: N48084, N936, N32196, N33326, N64954, N51187, N11015, N436, N1091, N24424, N13498, N35252, N11823, N63546, N46783, N43646, N49878, N53335, N45017, N57413
U41649, iter_0: N39463, N46084, N64954, N53308, N49834, N18332, N37458, N26762, N16461, N13498, N35252, N63681, N63546, N60472, N53011, N21681, N31014, N30345, N24424, N3841
U23574, iter_0: N48084, N32196, N59526, N64954, N19321, N936, N44903, N38142, N37458, N53308, N13498, N20576, N48049, N63546, N35857, N1091, N53735, N33877, N33297, N57225
U23844, iter_0: N48049, N64954, N51187, N32196, N33326, N63860, N24424, N44903, N48077, N20576, N57225, N16461, N63546, N19321, N17778, N35252, N13498, N53308, N57413, N5886
U40297, iter_0: N32196, N53308, N64954, N8375, N37458, N48084, N59526, N53011, N38142, N21681, N39149, N36425, N7017, N9527, N64183, N20576, N31014, N33877, N54439, N63546
U70788, iter_0: N48084, N64954, N59526, N32196, N48049, N53308, N37458, N20576, N57225, N936, N19321, N1091, N11015, N57413, N13498, N16461, N24424, N38142, N60472, N63546
U59636, iter_0: N34457, N64954, N39463, N5519, N41640, N49834, N46084, N37458, N20507, N16461, N13498, N24424, N63546, N20601, N29920, N60472, N34360, N63681, N18485, N26762
U10002, iter_0: N11823, N48049, N19321, N17778, N35238, N1091, N33326, N436, N44903, N11015, N51489, N57225, N18310, N64954, N130, N59526, N24424, N936, N52492, N31289
U10002, iter_1: N20507, N43822, N64372, N63546, N43646, N39463, N5940, N35252, N18350, N16461, N56217, N52588, N31014, N53335, N12477, N51187, N18485, N53168, N25015, N55229
U10002, iter_2: N54437, N30639, N64469, N27738, N775, N4107, N18978, N27906, N36689, N46283, N5886, N11675, N20459, N10008, N54439, N37146, N29268, N61040, N29217, N53011
U91943, iter_0: N48049, N64954, N936, N11015, N33326, N57225, N1091, N24424, N56458, N35252, N20576, N11823, N13498, N46783, N16461, N48077, N63546, N51187, N775, N53335
U17492, iter_0: N11823, N19321, N33326, N64954, N57225, N1091, N56458, N31289, N936, N32196, N24424, N43822, N57413, N18310, N63546, N52929, N13498, N33877, N16461, N51690
U29916, iter_0: N59526, N32196, N64954, N53308, N48049, N20576, N38142, N936, N16461, N37458, N11015, N35252, N57225, N19321, N63546, N60472, N57413, N13498, N33877, N775
U35347, iter_0: N48049, N59526, N44903, N936, N19321, N33326, N64954, N56458, N57225, N24424, N13498, N436, N63860, N43646, N30689, N48077, N63546, N51187, N35252, N45017
U41799, iter_0: N53308, N41640, N41064, N61970, N16461, N5519, N46084, N37458, N60472, N20601, N49834, N53011, N46178, N34457, N41006, N34004, N21681, N30345, N33670, N4680
U10616, iter_0: N16461, N61970, N35252, N53335, N51187, N5886, N45754, N2994, N17510, N308, N44249, N46037, N47433, N6056, N59385, N3416, N34031, N279, N33120, N43386
U30535, iter_0: N44903, N436, N33326, N64954, N53735, N59526, N59307, N18310, N30639, N24424, N57413, N49878, N13498, N35252, N63546, N33297, N51489, N43646, N50565, N51690
U80564, iter_0: N34457, N64954, N41064, N20507, N33326, N13498, N24424, N63546, N37458, N10379, N49878, N16461, N53308, N5519, N35252, N31014, N39463, N50565, N43646, N49038
U63380, iter_0: N48084, N64954, N32196, N27079, N53308, N59526, N20576, N37458, N38142, N60472, N16461, N61970, N48049, N936, N57225, N36425, N63546, N53011, N33877, N35857
U5991, iter_0: N11823, N48049, N33326, N35238, N57225, N51489, N64954, N43822, N53735, N10885, N24424, N13498, N11092, N57413, N49878, N63546, N43646, N33297, N64372, N33877
U79270, iter_0: N48084, N32196, N59526, N48049, N64954, N11015, N436, N11823, N17778, N57225, N13498, N1091, N35238, N24424, N37458, N33326, N7017, N9527, N35252, N43822
U32729, iter_0: N19321, N48049, N44903, N1091, N11823, N64954, N17778, N32196, N11015, N33326, N59526, N936, N57225, N436, N35238, N24424, N56458, N57413, N53735, N33297
U52465, iter_0: N59526, N936, N33326, N11015, N64954, N19321, N44903, N24424, N35238, N17778, N35252, N57225, N56458, N51187, N46783, N13498, N53335, N63546, N45017, N16461
U49862, iter_0: N48049, N1091, N64954, N57225, N35238, N436, N33326, N11015, N936, N32196, N43822, N24424, N33297, N51690, N37458, N63546, N30689, N33877, N13498, N16461
U14289, iter_0: N34004, N62820, N32196, N48084, N46084, N45754, N61970, N5519, N41064, N41006, N33670, N20576, N36425, N24458, N64183, N59526, N41640, N2994, N39149, N16461
U10845, iter_0: N48049, N35238, N19321, N64954, N44903, N33326, N59526, N11823, N11015, N56458, N1091, N936, N436, N57225, N17778, N32196, N57413, N24424, N30689, N18310
U45383, iter_0: N57225, N48084, N11823, N39149, N1091, N48049, N5519, N46084, N41064, N59526, N61970, N33297, N36425, N16461, N11015, N33877, N19433, N45754, N49834, N51119
U55285, iter_0: N44903, N936, N46783, N19321, N56458, N48049, N1091, N33326, N59526, N64954, N32196, N57225, N17778, N11015, N436, N11823, N35238, N13498, N43646, N30639
U18277, iter_0: N48084, N33326, N48049, N56458, N436, N53735, N936, N59526, N57225, N32196, N11823, N64954, N59307, N24424, N10885, N43822, N46783, N19623, N35252, N57413
U89125, iter_0: N936, N59526, N56458, N33326, N46783, N17778, N436, N64954, N57225, N57413, N18310, N53735, N13498, N24424, N35252, N43646, N16461, N63546, N51489, N38142
U47485, iter_0: N59526, N64954, N19321, N936, N48049, N53308, N13498, N35252, N44903, N63546, N24424, N35857, N16461, N53335, N57225, N5886, N33326, N37458, N775, N33877
U31384, iter_0: N48084, N48049, N56458, N33326, N35238, N19321, N11823, N11015, N17778, N436, N1091, N57225, N59526, N64954, N936, N44903, N63860, N30689, N48077, N24424
U50025, iter_0: N64954, N59526, N53308, N48049, N20576, N16461, N63546, N51187, N13498, N53011, N37458, N19321, N32277, N24424, N31014, N33877, N775, N21681, N60472, N35252
U57839, iter_0: N64954, N41064, N41640, N37458, N16461, N60472, N63546, N13498, N46178, N31014, N24424, N53011, N53335, N33670, N11289, N33326, N49038, N30345, N55229, N29217
U41379, iter_0: N48084, N48049, N33326, N35238, N44903, N11823, N11015, N19321, N17778, N436, N56458, N59526, N1091, N64954, N936, N57225, N32196, N43822, N24424, N57413
U86973, iter_0: N57225, N1091, N19321, N35238, N63860, N33326, N436, N24424, N63546, N51690, N37458, N11289, N31289, N16461, N33297, N39149, N53308, N43822, N31014, N18310
U26205, iter_0: N35238, N51489, N33326, N436, N48049, N17778, N44903, N48084, N1091, N18310, N43822, N936, N52492, N52929, N11092, N64954, N24424, N53735, N51690, N27318
U74210, iter_0: N44903, N48084, N11823, N64954, N57225, N48049, N436, N56458, N17778, N35238, N11015, N33326, N51690, N57413, N33297, N32196, N936, N37458, N24424, N10885
U59261, iter_0: N936, N32196, N64954, N19321, N33326, N13498, N24424, N1091, N35252, N19623, N63546, N16461, N51187, N53735, N38142, N35238, N53308, N5886, N53335, N11823
U30886, iter_0: N48084, N48049, N19321, N51187, N56458, N59526, N936, N33326, N44903, N35238, N48077, N64954, N1091, N11015, N17778, N63860, N436, N57225, N32196, N24424
U87548, iter_0: N59526, N48049, N32196, N11015, N20576, N936, N44903, N53308, N57225, N1091, N19321, N24424, N63546, N16461, N57413, N13498, N11823, N38142, N37458, N33877
U29696, iter_0: N48084, N11823, N53308, N37458, N1091, N32196, N27079, N57413, N59526, N51119, N31014, N33877, N19321, N63546, N61970, N55229, N26537, N11289, N16461, N56217
U86201, iter_0: N33363, N51700, N37783, N13270, N45095, N33957, N30617, N58427, N22595, N65025, N40973, N22414, N46407, N25491, N6979, N12156, N61970, N19298, N56746, N1957
U62354, iter_0: N48084, N8375, N61970, N59526, N16461, N53011, N60472, N38142, N36425, N39149, N45754, N21681, N64183, N54439, N7017, N9527, N21312, N19433, N17510, N32277
U17536, iter_0: N41064, N64954, N13498, N16461, N63546, N20601, N33326, N43646, N37458, N61970, N24424, N53308, N60472, N35252, N45017, N49834, N39463, N10379, N31014, N50565
U5030, iter_0: N59526, N64954, N32196, N19321, N936, N53308, N20576, N57225, N1091, N24424, N37458, N1539, N13498, N57413, N31014, N63546, N16461, N35252, N11823, N60472
U62979, iter_0: N48049, N59526, N936, N33326, N32196, N44903, N11015, N64954, N19321, N35238, N17778, N56458, N24424, N13498, N51187, N57225, N1091, N11823, N35252, N57413
U30348, iter_0: N48049, N436, N11823, N33326, N59526, N44903, N1091, N64954, N57225, N43822, N19623, N24424, N51489, N35252, N54437, N30689, N27891, N53335, N33877, N4610
U44043, iter_0: N44903, N48084, N1091, N436, N11823, N48049, N17778, N32196, N57225, N936, N35238, N59526, N53735, N11015, N56458, N24424, N10885, N33297, N59307, N13498
U5395, iter_0: N64954, N53308, N32196, N59526, N37458, N60472, N61970, N53011, N38142, N16461, N21681, N45754, N63546, N31014, N64183, N2994, N57225, N8375, N1539, N32277
U10480, iter_0: N48049, N11015, N44903, N33326, N32196, N19623, N35238, N436, N936, N35252, N64954, N24424, N56458, N53335, N11823, N46783, N57413, N63860, N30689, N18310
U65430, iter_0: N48049, N56458, N33326, N59526, N11015, N19321, N17778, N1091, N64954, N936, N35238, N436, N44903, N57225, N11823, N32196, N24424, N63860, N57413, N18310
U50410, iter_0: N64954, N20507, N33326, N16461, N39463, N13498, N24424, N63546, N9118, N34360, N43646, N31014, N51187, N53011, N52299, N60472, N3841, N5886, N30345, N64372
U8929, iter_0: N48084, N32196, N59526, N20576, N38142, N27079, N60472, N16461, N61970, N53011, N36425, N48049, N35857, N33877, N1539, N31014, N936, N39149, N54439, N35252
U81108, iter_0: N48084, N32196, N59526, N44903, N64954, N19321, N48049, N38142, N936, N7017, N9527, N11015, N8375, N24424, N53308, N37458, N19623, N33326, N13498, N53735
U71383, iter_0: N48084, N44903, N19321, N53735, N35252, N48049, N11015, N436, N53335, N64954, N33326, N7017, N24424, N4610, N13498, N57413, N56458, N59307, N20576, N43646
U5938, iter_0: N32196, N64954, N20576, N13498, N19321, N53308, N37458, N19623, N11015, N46783, N35252, N63546, N53735, N57413, N53335, N61970, N35857, N7017, N24424, N775
U57984, iter_0: N48084, N59526, N19321, N64954, N48049, N32196, N936, N11015, N436, N1091, N44903, N57225, N33326, N56458, N35252, N24424, N57413, N17778, N20576, N11823
U59181, iter_0: N16461, N35252, N61970, N53335, N51187, N5886, N46037, N53910, N308, N17510, N45754, N51099, N2994, N44249, N34031, N43386, N47433, N6056, N21590, N3416
U71309, iter_0: N59526, N48049, N64954, N32196, N936, N11015, N19321, N33326, N57225, N63860, N24424, N1091, N44903, N17778, N57413, N51187, N48077, N35238, N20576, N13498
