U10008, iter_0: N42670, N1952, N60939, N54571, N15559, N26271, N14990, N6873, N7330, N18151, N29528, N61623, N58264, N38951, N19811, N29363, N46203, N6056, N11789, N7173
U20962, iter_0: N28983, N57888, N29450, N677, N19477, N3007, N18332, N13640, N18151, N3865, N43301, N15559, N20331, N33634, N31395, N62393, N2235, N16066, N43386, N63681
U26904, iter_0: N19536, N35436, N36425, N4610, N31556, N16914, N59685, N15279, N21590, N62001, N279, N13498, N32641, N28281, N8162, N14809, N19025, N58129, N56211, N6056
U17555, iter_0: N15559, N25163, N56270, N17778, N16725, N63390, N11681, N18151, N63255, N61973, N60472, N56211, N40221, N59307, N14990, N11289, N48077, N37458, N44166, N22975
U13079, iter_0: N11220, N49279, N14605, N46263, N55334, N64971, N53984, N37204, N3451, N25064, N37408, N27737, N5880, N15051, N39213, N11511, N46103, N11961, N59732, N12981
U15958, iter_0: N30288, N20984, N50372, N42670, N58070, N19433, N61973, N1952, N14333, N25837, N19623, N34344, N279, N40575, N32393, N16725, N24275, N53364, N13640, N11569
U72712, iter_0: N46917, N40221, N20478, N19025, N7173, N37346, N24275, N19623, N50775, N1952, N6767, N28983, N16461, N14170, N6471, N61296, N39184, N61970, N30288, N8709
U85249, iter_0: N19477, N28983, N37346, N58264, N3007, N24109, N26488, N30288, N8711, N53011, N53335, N9971, N61970, N8162, N43460, N40221, N2159, N51187, N26537, N41285
U90474, iter_0: N61969, N46501, N52492, N31556, N56434, N21681, N55229, N11289, N44645, N56270, N16725, N8711, N4107, N37272, N32073, N32288, N2159, N29217, N43822, N40575
U79250, iter_0: N48487, N18151, N24275, N13941, N1344, N31676, N1952, N7826, N36408, N6471, N11944, N22975, N58070, N20394, N58264, N6873, N51489, N35238, N59022, N15559
U79021, iter_0: N59385, N34031, N58264, N21590, N41400, N26488, N3416, N43386, N6056, N36408, N16461, N61970, N11551, N52835, N51187, N47433, N279, N35252, N5886, N53910
U11449, iter_0: N40906, N5085, N3541, N28072, N61970, N677, N6916, N56434, N31014, N53013, N39463, N15559, N40221, N8711, N32221, N15194, N4680, N34360, N37007, N13640
U21325, iter_0: N51867, N50775, N677, N55830, N3996, N18145, N3416, N20576, N59833, N24275, N4610, N308, N14170, N53364, N33526, N38951, N25163, N48487, N5886, N6056
U54349, iter_0: N27318, N14170, N19536, N56132, N48487, N61241, N1539, N19433, N54571, N48659, N33297, N59981, N31978, N62423, N11015, N436, N6873, N35671, N46586, N4290
U37229, iter_0: N27906, N29217, N11289, N31556, N21681, N11041, N49878, N58129, N2159, N28983, N9846, N34081, N10541, N41498, N40221, N64933, N56434, N13347, N31014, N43361
U37229, iter_1: N11015, N26271, N4556, N11681, N1860, N47553, N47370, N39463, N18895, N35671, N44765, N55531, N4610, N5734, N20764, N20325, N28420, N29450, N51489, N14333
U37229, iter_2: N46586, N42499, N48487, N38898, N54439, N11359, N42890, N64469, N10885, N5576, N61973, N48084, N48077, N60035, N44166, N35447, N21063, N52577, N23559, N48302
U51005, iter_0: N37346, N61970, N40221, N20601, N56217, N8162, N28983, N61466, N11931, N49712, N14252, N46130, N27532, N24275, N31492, N20507, N45017, N1344, N53201, N13347
U2843, iter_0: N17342, N27891, N50372, N38797, N4661, N1663, N37458, N15279, N1952, N52776, N19623, N308, N14809, N13640, N28983, N53630, N33623, N45612, N6056, N11551
U29047, iter_0: N40670, N13628, N52588, N59908, N40324, N16725, N46178, N15194, N57403, N31179, N28571, N8711, N39298, N59960, N40078, N8162, N6916, N32073, N5519, N46203
U29047, iter_1: N47087, N32196, N29528, N30562, N3007, N24109, N42890, N51875, N1344, N47433, N23547, N16431, N59307, N21590, N46037, N55531, N1185, N48077, N62033, N64469
U29047, iter_2: N6578, N13640, N31676, N33526, N53687, N35671, N44645, N4107, N56434, N5886, N7961, N59526, N32393, N37146, N16577, N45960, N53630, N19998, N7330, N10541
U29047, iter_3: N3415, N37587, N5450, N65027, N38490, N43102, N12910, N42604, N33656, N4689, N53406, N23346, N13374, N33474, N483, N15738, N32731, N8964, N14049, N2624
U29047, iter_4: N56804, N26537, N28072, N31014, N26781, N18291, N18571, N9846, N18151, N30288, N53013, N26262, N35619, N11931, N37272, N47572, N20394, N51187, N1914, N33326
U4985, iter_0: N25163, N61970, N40575, N37346, N16461, N60550, N6056, N3416, N52577, N59367, N5886, N30288, N308, N53011, N52835, N936, N31676, N2994, N279, N41172
U1898, iter_0: N31014, N16461, N29722, N26537, N40221, N31556, N30288, N46379, N34081, N34031, N19477, N25837, N6056, N46203, N8711, N17952, N62001, N61472, N31395, N28281
U9679, iter_0: N1539, N36408, N1371, N59526, N46917, N64095, N4610, N47216, N59833, N35725, N35436, N4661, N15559, N8907, N8162, N27079, N19998, N62423, N46586, N59367
U57105, iter_0: N37346, N26781, N557, N20507, N62820, N31782, N47190, N40221, N62001, N61296, N21590, N16461, N41064, N53515, N53011, N29920, N36037, N50670, N9734, N31679
U2870, iter_0: N24275, N8711, N2159, N19477, N27532, N1477, N5886, N20601, N16461, N16725, N3138, N38504, N18312, N13498, N677, N12330, N26537, N15194, N59960, N41285
U2870, iter_1: N17510, N40221, N39932, N58129, N42196, N43438, N15559, N46203, N34031, N61970, N46037, N58264, N18291, N43646, N28103, N57403, N56217, N51187, N13347, N28571
U2870, iter_2: N6578, N4610, N61929, N56132, N20478, N8709, N54439, N11681, N1344, N46917, N21142, N63860, N36689, N19623, N28129, N54437, N64273, N26048, N31036, N59833
U11, iter_0: N6056, N36408, N52835, N29364, N51875, N42223, N10379, N38053, N55555, N64933, N11551, N18332, N54752, N59867, N53013, N47433, N45754, N36037, N17952, N50670
U70752, iter_0: N13640, N57403, N53011, N28983, N30288, N37346, N47190, N60472, N13498, N40221, N11289, N27553, N42196, N18151, N33326, N24424, N15559, N2159, N13347, N10541
U88218, iter_0: N45017, N33670, N27866, N50775, N53308, N308, N31492, N24275, N45163, N59385, N18151, N15559, N59960, N28072, N16725, N61623, N4661, N24109, N55229, N58264
U1987, iter_0: N2994, N63546, N40356, N25163, N13640, N59908, N9971, N40221, N17360, N33670, N34457, N49878, N47087, N31014, N62092, N5886, N21142, N52492, N61296, N61472
U40697, iter_0: N46178, N52776, N18485, N27906, N49834, N19477, N31556, N59908, N28420, N2704, N28983, N24109, N30288, N52492, N43361, N25837, N58414, N31782, N47553, N1344
U340, iter_0: N37055, N11569, N46178, N31556, N4610, N1539, N57403, N39184, N43984, N26271, N28281, N57521, N61973, N14990, N2235, N24275, N60105, N29363, N63681, N53735
U17906, iter_0: N34031, N6056, N41400, N11551, N61623, N16461, N61970, N21590, N279, N39399, N2994, N43386, N36408, N59385, N3416, N1344, N41172, N46037, N38797, N53910
U84082, iter_0: N49001, N62001, N37055, N36408, N39463, N16725, N57888, N46178, N50775, N20507, N25837, N32708, N62393, N53013, N37553, N51187, N13464, N20601, N60105, N8162
U4134, iter_0: N13464, N19685, N47190, N62170, N18151, N7568, N60472, N42877, N40078, N46130, N54587, N51875, N26488, N18063, N41285, N44166, N36037, N61970, N53593, N6916
U13038, iter_0: N16725, N60472, N31556, N10541, N47190, N30288, N50565, N11041, N4107, N41285, N28103, N34081, N11289, N11931, N28983, N27906, N13347, N56270, N62393, N29217
U67596, iter_0: N59981, N8711, N50775, N43386, N58264, N50058, N36408, N39015, N47216, N279, N47433, N58660, N11681, N62393, N16914, N4287, N44765, N1344, N20394, N26063
U46018, iter_0: N18295, N61296, N52588, N40752, N28983, N18151, N43438, N25837, N24424, N677, N62393, N46501, N52201, N63546, N30288, N53011, N21681, N62001, N32073, N42196
U15417, iter_0: N6056, N44249, N55723, N38797, N5886, N279, N11551, N16461, N41172, N17510, N39399, N35252, N58264, N59385, N41400, N53910, N40468, N21590, N51187, N43386
U7164, iter_0: N31556, N40752, N33877, N7173, N56804, N43438, N32641, N11289, N59367, N1952, N48077, N58660, N61040, N19321, N39399, N1663, N62001, N19811, N47380, N53013
U23271, iter_0: N55723, N52492, N49001, N28983, N55555, N15559, N39399, N2159, N41285, N50670, N57403, N28072, N58129, N6056, N47433, N18291, N38869, N11931, N40221, N31423
U17569, iter_0: N7173, N6056, N1663, N60550, N47433, N58264, N59385, N17234, N20576, N41172, N16804, N4610, N60192, N46917, N33120, N62894, N59960, N35725, N24275, N34953
U15808, iter_0: N7568, N23409, N50775, N49712, N60472, N11551, N13640, N15559, N28072, N37346, N50670, N46037, N16477, N58129, N1860, N24109, N51581, N52492, N53298, N18485
U63880, iter_0: N37272, N53335, N46130, N40752, N57763, N31179, N42223, N58264, N37146, N55555, N28571, N11289, N39399, N49878, N26792, N39463, N60105, N6056, N58129, N61970
U42623, iter_0: N52492, N4107, N18895, N31014, N58354, N8162, N16725, N34081, N27906, N31556, N20236, N52776, N62393, N61970, N51690, N10541, N46037, N11092, N46130, N33326
U29031, iter_0: N31939, N7961, N60550, N279, N64273, N56804, N42890, N19536, N44249, N7173, N11675, N48487, N64933, N39015, N35671, N30288, N48077, N2994, N63255, N54437
U59333, iter_0: N16725, N30288, N2159, N1539, N53013, N6471, N62001, N35671, N29217, N58251, N64273, N10541, N45760, N6056, N4610, N11041, N53001, N64933, N31289, N42670
U3986, iter_0: N29722, N60472, N58129, N50565, N18449, N61970, N11551, N18151, N61296, N52201, N1344, N10541, N15194, N25837, N677, N36408, N8162, N12477, N38869, N60599
U67061, iter_0: N40670, N16725, N18151, N56804, N51875, N50565, N52492, N31179, N40078, N28571, N21142, N9135, N56434, N2159, N5085, N20601, N8162, N13347, N29217, N58129
U38167, iter_0: N26537, N40078, N25837, N46178, N23409, N54014, N26488, N58129, N47190, N61970, N31179, N25163, N49712, N28571, N56804, N43400, N30288, N32288, N52588, N11289
U26238, iter_0: N53013, N52588, N21312, N38797, N39399, N30929, N19623, N44765, N59685, N46586, N47652, N30288, N16461, N34031, N4610, N48407, N47380, N38898, N39184, N24424
U78103, iter_0: N6056, N52577, N49252, N30562, N40752, N22456, N40468, N14802, N52588, N31884, N53381, N5886, N29363, N30288, N5288, N52201, N39184, N56434, N46037, N17234
U87659, iter_0: N4610, N42670, N26537, N38142, N46037, N50484, N50775, N40221, N43361, N20478, N46917, N14333, N28983, N7173, N43438, N64077, N23602, N1344, N1663, N35725
U64798, iter_0: N47370, N8162, N29450, N2649, N52776, N51875, N56434, N40324, N47553, N59960, N53335, N13464, N18291, N37346, N39463, N53201, N24467, N28983, N30401, N15559
U79700, iter_0: N64273, N6056, N5886, N54571, N29363, N58264, N16461, N4661, N19321, N48077, N31978, N47433, N44249, N53168, N23602, N38797, N28324, N3416, N61623, N30288
U59392, iter_0: N59022, N1952, N7826, N63255, N59833, N60531, N42499, N11944, N32641, N43984, N42670, N50657, N5576, N48077, N30689, N11015, N35436, N31978, N48302, N60550
U1465, iter_0: N51187, N2159, N11551, N17510, N6578, N41172, N5288, N65103, N64273, N62001, N8907, N3416, N39184, N28983, N20576, N39399, N21590, N52929, N48487, N32641
U27584, iter_0: N34360, N26781, N18151, N6916, N17952, N557, N49712, N40752, N26262, N1185, N29930, N21590, N1477, N44249, N34344, N26488, N33120, N51875, N58264, N6056
U41546, iter_0: N34805, N44765, N63860, N35671, N7330, N65103, N40390, N20576, N56471, N56458, N35436, N61929, N31978, N32641, N32759, N33469, N19321, N23559, N1371, N12613
U44301, iter_0: N14170, N61973, N33297, N27079, N49252, N42670, N2994, N60472, N8162, N58264, N6056, N15559, N53630, N19623, N279, N34031, N18291, N56434, N17510, N12330
U91445, iter_0: N43460, N20507, N38333, N5519, N37346, N61970, N46178, N51187, N57888, N62820, N25163, N63546, N23409, N15194, N18312, N23918, N49001, N11289, N53013, N60105
U36207, iter_0: N46501, N16725, N21590, N2159, N24109, N8889, N41285, N9846, N28725, N11931, N52588, N31014, N19387, N43438, N2704, N53013, N57403, N58129, N53815, N61466
U71773, iter_0: N59732, N12082, N23513, N30222, N22942, N46923, N11153, N53984, N30667, N26336, N47553, N31590, N2563, N34852, N13262, N47167, N26057, N28072, N51187, N61829
U50921, iter_0: N16461, N51187, N26488, N46037, N11551, N25163, N39399, N4661, N59385, N34031, N36408, N52835, N44249, N3416, N45754, N38797, N308, N33120, N1344, N61970
U63082, iter_0: N51187, N16461, N34031, N26488, N59385, N58264, N41400, N11551, N36408, N61623, N6056, N21590, N44249, N1344, N28324, N25163, N3416, N5886, N17510, N40468
U79041, iter_0: N15559, N18151, N20394, N40752, N53011, N13640, N53308, N13498, N36037, N59960, N34344, N60472, N24275, N56217, N43646, N2159, N52588, N46203, N677, N18295
U21639, iter_0: N5940, N31014, N48487, N48077, N21312, N41126, N40752, N34668, N47380, N61969, N52776, N26584, N59833, N42890, N32073, N42622, N38898, N38053, N1667, N32489
U47277, iter_0: N61363, N36408, N16914, N21590, N46501, N677, N40752, N26537, N16461, N39463, N45561, N19477, N55555, N11551, N58264, N34081, N34031, N46130, N38797, N6056
U25930, iter_0: N2994, N279, N53335, N6056, N58264, N59385, N51187, N61623, N21590, N16461, N34031, N41400, N5886, N40468, N44249, N308, N41172, N39399, N36408, N33120
U5969, iter_0: N61970, N46037, N18449, N8162, N23918, N10379, N3416, N26781, N4107, N11551, N60472, N15559, N5886, N18151, N21290, N308, N21590, N30834, N41387, N41285
U89065, iter_0: N51187, N21290, N49712, N51875, N18151, N28983, N59960, N39463, N47370, N17578, N40221, N21142, N27553, N3007, N42196, N15194, N59908, N52201, N18291, N53013
U89065, iter_1: N20394, N44249, N24424, N41498, N28324, N53011, N41172, N15559, N17510, N53308, N61970, N34344, N45754, N6056, N10541, N5886, N41400, N33326, N40752, N26584
U89065, iter_2: N62044, N2429, N23446, N4265, N53228, N42433, N50107, N9577, N8327, N43269, N57754, N31676, N7893, N44787, N32489, N57957, N23767, N61044, N20766, N36045
U67514, iter_0: N62001, N47190, N42196, N26537, N31179, N58129, N16725, N60599, N15559, N31556, N40575, N52588, N27553, N46203, N45612, N57403, N8162, N52201, N11289, N50565
U89959, iter_0: N11551, N28072, N3007, N15559, N6916, N60472, N40078, N8657, N60105, N61970, N21590, N28983, N5886, N38797, N41387, N57403, N4754, N24109, N15194, N4107
U35449, iter_0: N18571, N30288, N2159, N28983, N37346, N13640, N26537, N61040, N28281, N24275, N24424, N18291, N31179, N59960, N8162, N40221, N15559, N28571, N18151, N16914
U45041, iter_0: N13640, N4661, N20984, N30288, N44765, N20576, N8907, N40752, N58251, N21590, N62001, N41400, N8162, N33623, N50775, N55723, N31978, N33469, N28983, N3416
U42839, iter_0: N15279, N32641, N35436, N50484, N1952, N19025, N22975, N26271, N1663, N20576, N38142, N33469, N64095, N46586, N1371, N7112, N29528, N37589, N8907, N20325
U33973, iter_0: N41400, N47433, N46037, N11551, N39399, N1344, N16461, N28324, N43386, N308, N38797, N51099, N26572, N40875, N9321, N38951, N20819, N34459, N12843, N56804
U30207, iter_0: N40752, N23184, N37346, N45017, N26262, N16477, N61970, N52201, N20601, N49712, N38869, N50670, N28983, N3007, N57888, N51187, N18151, N59653, N20507, N40078
U93326, iter_0: N30562, N34949, N1539, N26271, N1952, N42670, N14333, N6578, N48049, N29363, N63390, N56211, N21063, N52588, N18151, N13640, N21590, N58660, N12843, N50484
U2941, iter_0: N59367, N59526, N5288, N18151, N31556, N14170, N60531, N31978, N59385, N58264, N61241, N50657, N64095, N51187, N21681, N30288, N48487, N12843, N19536, N1952
U10712, iter_0: N64933, N55531, N1477, N27532, N52492, N42877, N21681, N46178, N34081, N32288, N10541, N57180, N61970, N55229, N16477, N46203, N40078, N18794, N1667, N37272
U93535, iter_0: N49712, N61973, N29363, N46917, N48487, N15331, N7173, N31978, N56347, N62033, N4128, N51875, N32221, N51033, N18291, N43460, N47087, N40451, N58660, N2159
U46829, iter_0: N11289, N63546, N58129, N28571, N56804, N53013, N61040, N43646, N24424, N52776, N13347, N37346, N33326, N11931, N27906, N41285, N49878, N56270, N8711, N1575
U17042, iter_0: N61970, N53335, N58264, N279, N6056, N5886, N45754, N34031, N35252, N2994, N16461, N4661, N41400, N46037, N26488, N25163, N11551, N1344, N51187, N21590
U5047, iter_0: N31556, N16914, N29722, N37458, N16461, N23184, N15194, N41221, N49712, N52588, N58264, N19477, N46037, N20764, N60472, N6916, N279, N18151, N4754, N50775
U28398, iter_0: N9846, N38142, N60550, N18291, N34031, N57403, N46586, N31179, N28571, N58129, N42670, N18310, N26537, N54437, N61973, N22975, N47652, N4034, N4290, N25837
U74352, iter_0: N39463, N63546, N57403, N43460, N46915, N3007, N5886, N32288, N52492, N37553, N37007, N36249, N2994, N42196, N43822, N24458, N34031, N13640, N51187, N28072
U73653, iter_0: N15279, N51033, N10541, N59685, N30929, N21590, N10008, N31556, N44765, N4610, N33526, N39184, N60472, N24617, N52929, N30288, N54018, N15559, N26488, N53011
U87048, iter_0: N53013, N11931, N10541, N62820, N31556, N43438, N37458, N58354, N41400, N34081, N18485, N64077, N31014, N55229, N59960, N59908, N11289, N16431, N16725, N44645
U39319, iter_0: N36916, N40752, N39399, N11681, N26584, N19433, N31556, N37589, N20576, N4556, N46037, N4661, N36425, N61970, N29217, N31978, N56804, N43438, N45760, N38797
U62529, iter_0: N58264, N60472, N64606, N37346, N39463, N26762, N17360, N46203, N62001, N15194, N23184, N13498, N47572, N47087, N21590, N24424, N37500, N20764, N44166, N30288
U59750, iter_0: N6371, N48659, N24424, N31289, N8711, N26271, N55229, N27906, N59960, N10541, N35238, N11359, N64077, N59367, N11569, N60472, N37146, N3380, N42196, N30929
U65187, iter_0: N61970, N59526, N64273, N6873, N50775, N21590, N60472, N35671, N3045, N32641, N5886, N48077, N29363, N47190, N25163, N24617, N3416, N31036, N16725, N26488
U9633, iter_0: N42499, N60531, N53011, N14170, N47380, N29268, N61973, N4034, N43438, N39149, N48077, N11551, N7961, N31939, N8162, N30288, N60939, N38951, N706, N31556
U52055, iter_0: N46037, N26537, N4610, N24701, N17998, N8162, N19536, N56897, N48302, N11681, N46917, N4034, N16461, N47190, N19025, N59833, N28851, N62170, N12682, N12703
U63030, iter_0: N15559, N26488, N18151, N58264, N38951, N45754, N17234, N1952, N11551, N19433, N28324, N60192, N48487, N59367, N45793, N54136, N6056, N52201, N17342, N59385
U74031, iter_0: N44166, N53910, N36408, N28725, N38869, N41006, N46915, N38333, N18332, N46441, N45017, N42223, N49878, N31454, N16461, N1344, N41640, N61466, N14252, N11551
U31708, iter_0: N61970, N48077, N38797, N59685, N59367, N59526, N64273, N30288, N28983, N19623, N54439, N52577, N22975, N53013, N20984, N20177, N60550, N25837, N47190, N6767
U25652, iter_0: N58264, N40899, N47433, N18350, N2994, N36612, N45754, N15194, N6056, N28983, N43955, N279, N28103, N38797, N18449, N40078, N33120, N5886, N46130, N58656
U93449, iter_0: N19623, N56211, N4610, N23603, N6578, N31289, N31036, N30536, N11015, N35238, N46917, N6767, N47652, N33469, N18145, N6873, N32139, N15331, N54439, N33877
