U10008, iter_0: N42670, N60939, N15559, N14990, N6873, N18151, N29528, N61623, N58264, N46203, N6056, N60550, N56804, N58660, N15279, N42196, N26063, N28129, N59042, N34344
U65514, iter_0: N58656, N53013, N11289, N47975, N43438, N15194, N53011, N24275, N18151, N62393, N35619, N27532, N31395, N61466, N21590, N38504, N16461, N39463, N21681, N1344
U89804, iter_0: N51187, N61623, N1344, N5886, N34031, N16461, N308, N25163, N59385, N11551, N2994, N44249, N3416, N41172, N4661, N45754, N55723, N28324, N41400, N47433
U13651, iter_0: N14170, N41658, N64469, N33297, N3380, N2062, N48049, N48077, N20325, N18895, N27318, N4556, N13464, N53986, N62423, N39463, N63860, N19811, N1952, N33831
U48405, iter_0: N31556, N30288, N29217, N13640, N46203, N28983, N59908, N50565, N26537, N18151, N43646, N15559, N53013, N60472, N16725, N13498, N44645, N2159, N8711, N34081
U58021, iter_0: N936, N41658, N59042, N1952, N20325, N2062, N58251, N64273, N1539, N4610, N4290, N34668, N49252, N59685, N6767, N1663, N46917, N23602, N60550, N12703
U16232, iter_0: N35252, N6056, N53335, N33120, N16461, N28324, N41172, N17510, N61623, N5886, N59385, N41400, N55723, N45754, N58264, N34031, N40468, N25163, N47433, N2994
U44412, iter_0: N43460, N47087, N40752, N18895, N23409, N18295, N61970, N59385, N23184, N56347, N15194, N36408, N60472, N32221, N25015, N26537, N33634, N47572, N26262, N22575
U645, iter_0: N18350, N24424, N9971, N20331, N21290, N1914, N11551, N46178, N31782, N53443, N47370, N53335, N30288, N58030, N57451, N31395, N27553, N31492, N8162, N59653
U12629, iter_0: N40468, N6056, N58264, N33120, N31395, N33670, N26262, N47370, N49712, N61970, N15194, N60105, N9971, N53011, N40899, N37500, N51875, N25163, N47433, N52835
U74, iter_0: N60472, N19433, N58264, N28983, N64273, N50372, N6056, N31884, N18151, N6471, N6371, N59367, N31556, N2159, N8162, N35671, N21590, N34081, N1539, N2994
U79283, iter_0: N26488, N308, N16461, N39399, N53910, N55723, N44249, N41172, N38797, N58264, N28324, N61970, N6056, N61623, N36408, N2994, N4661, N34031, N11551, N46037
U16933, iter_0: N43438, N43400, N15559, N28983, N61970, N26537, N48077, N20576, N23602, N38951, N16914, N47190, N34953, N47380, N35436, N58264, N35725, N706, N46203, N26690
U24883, iter_0: N8162, N1477, N61466, N31179, N56434, N37272, N37146, N34081, N34495, N9846, N44645, N13464, N28571, N55229, N52776, N18151, N64077, N15559, N30118, N18895
U79809, iter_0: N47652, N56804, N62423, N50565, N31789, N8375, N45793, N48659, N55229, N23602, N39109, N61969, N19623, N7330, N9846, N30562, N53335, N706, N44417, N6532
U43847, iter_0: N58660, N9527, N7017, N60472, N31036, N308, N31179, N53335, N46586, N28571, N34344, N28800, N38869, N53011, N59367, N29217, N58129, N43646, N35238, N56434
U67892, iter_0: N55943, N1952, N56585, N64469, N6739, N27659, N39688, N56075, N8114, N32489, N39149, N4556, N23593, N26819, N23184, N29107, N11015, N56387, N51344, N12019
U50508, iter_0: N28800, N35238, N436, N51187, N18571, N11359, N6578, N42499, N38951, N42890, N24424, N58660, N54437, N4290, N59526, N61973, N52929, N31179, N62001, N58129
U9529, iter_0: N20816, N30118, N11675, N30929, N40670, N64273, N27532, N18978, N57521, N61929, N11823, N34668, N47206, N64095, N38333, N27891, N48077, N16117, N63681, N28129
U29530, iter_0: N48077, N54571, N43386, N62894, N38901, N35671, N19536, N33623, N48455, N53630, N42890, N42196, N62393, N4287, N38797, N29363, N30562, N59367, N43246, N7112
U64390, iter_0: N9971, N34004, N52492, N40078, N37007, N46130, N2994, N3007, N47190, N28983, N53201, N279, N18485, N62092, N26762, N42248, N38869, N11551, N38053, N8162
U7488, iter_0: N35238, N33297, N32196, N37553, N46283, N55531, N60244, N28152, N64183, N65103, N43246, N62820, N38504, N11823, N16477, N18310, N21290, N29363, N32239, N31289
U39229, iter_0: N60105, N47433, N15559, N18485, N28983, N58264, N3007, N11551, N6056, N40752, N47087, N43460, N15194, N16914, N41172, N21290, N6916, N51187, N53443, N39298
U59623, iter_0: N59526, N27318, N15194, N46178, N3007, N38733, N33877, N47380, N42890, N6471, N31423, N9321, N31395, N5940, N19387, N8889, N24109, N51033, N56458, N20764
U39843, iter_0: N1539, N1952, N53013, N39184, N43361, N31556, N40752, N47380, N45017, N33469, N6471, N56211, N4610, N6873, N60472, N11569, N7826, N35436, N55723, N60041
U50564, iter_0: N50565, N49973, N1477, N24275, N40221, N46203, N58656, N61466, N1914, N11551, N61969, N31492, N10541, N8711, N34081, N50775, N59908, N31556, N53335, N1575
U88438, iter_0: N41400, N26488, N11551, N61970, N4661, N61623, N279, N1344, N53910, N25163, N35252, N46037, N45754, N21590, N58264, N16461, N2994, N59385, N6056, N3416
U42441, iter_0: N53013, N12330, N56804, N30288, N52588, N16725, N15559, N28983, N25837, N38869, N40752, N50565, N31179, N60599, N28571, N62393, N49878, N24275, N50775, N13640
U56631, iter_0: N1344, N35252, N16461, N26488, N51187, N21590, N25163, N2994, N58264, N11551, N6056, N34031, N38797, N53335, N39399, N5886, N61623, N41400, N45754, N3416
U1780, iter_0: N53013, N52492, N46037, N41285, N52588, N52776, N24275, N27553, N19477, N11289, N56217, N60599, N28983, N49712, N13640, N43438, N57403, N3007, N50565, N61472
U91208, iter_0: N35436, N37346, N30288, N47216, N53013, N56132, N47380, N59526, N53011, N8162, N11681, N50453, N41285, N27079, N28983, N35671, N26537, N22975, N56211, N63860
U23776, iter_0: N29217, N42196, N16461, N42877, N43361, N64077, N57888, N61466, N47190, N53011, N39399, N23682, N308, N28327, N1860, N60105, N62393, N55555, N25015, N47433
U49114, iter_0: N39399, N20576, N308, N59833, N25130, N59981, N53013, N8162, N60264, N16461, N1952, N4290, N12613, N14170, N53011, N11551, N11289, N18020, N6209, N5886
U89091, iter_0: N37346, N15559, N5519, N43361, N43438, N31492, N46130, N30118, N35619, N20394, N28983, N1477, N57972, N46037, N61970, N7568, N18571, N2704, N24275, N8162
U6805, iter_0: N47087, N40899, N53011, N57888, N3841, N46037, N43386, N41400, N60105, N55555, N42877, N43955, N33670, N308, N49955, N58030, N62393, N38797, N34360, N1344
U18030, iter_0: N64273, N59526, N15279, N31978, N41172, N59833, N6056, N60472, N46037, N28983, N48077, N18151, N58660, N20576, N44249, N21681, N61241, N3416, N35671, N40752
U46772, iter_0: N16477, N1477, N37458, N18895, N49973, N55531, N29217, N12330, N20236, N22985, N31179, N28152, N45612, N26537, N39109, N5734, N56270, N8889, N5519, N34081
U89154, iter_0: N18151, N57403, N50775, N15194, N11041, N37346, N2235, N30288, N46203, N49712, N59653, N38882, N60472, N61970, N19477, N57888, N51187, N23409, N40221, N60105
U27026, iter_0: N33634, N23918, N31423, N60472, N1067, N54587, N13464, N64372, N47902, N37346, N56347, N34457, N47087, N40078, N15559, N5940, N4857, N56434, N53011, N47190
U12153, iter_0: N7826, N22975, N46917, N21590, N27906, N60472, N32641, N18151, N58264, N40221, N2159, N46203, N13640, N1539, N59526, N26537, N4107, N34081, N58660, N31556
U49934, iter_0: N58354, N33831, N36612, N15194, N5085, N23184, N33634, N26781, N35619, N41172, N2649, N53335, N13464, N49001, N26262, N18312, N52201, N46037, N40468, N5886
U43460, iter_0: N15606, N4107, N28072, N21437, N24062, N52492, N44645, N50607, N46545, N3007, N37146, N47020, N15559, N17416, N13887, N39213, N26762, N40185, N38490, N63303
U33640, iter_0: N47433, N51187, N46037, N11551, N4661, N1344, N45754, N61970, N26488, N21590, N16461, N58264, N6056, N34031, N53335, N5886, N61623, N59385, N2994, N36408
U65894, iter_0: N22975, N50565, N47652, N11041, N52577, N46586, N13408, N39184, N8162, N33526, N31556, N46037, N16461, N51187, N45793, N21590, N2159, N27891, N23602, N4610
U22448, iter_0: N17936, N30118, N28983, N31782, N59960, N17360, N58354, N53335, N47370, N53011, N5085, N37007, N3007, N52299, N53013, N29533, N60059, N49834, N18332, N35619
U28298, iter_0: N61970, N41400, N16461, N36408, N46037, N61623, N2994, N279, N26488, N34031, N6056, N1344, N45754, N21590, N35252, N58264, N55723, N52835, N53335, N41172
U57211, iter_0: N2159, N20507, N38333, N24109, N62820, N37346, N32288, N2649, N60472, N19477, N38053, N30118, N63546, N55397, N57888, N52492, N14257, N18312, N27532, N56434
U76048, iter_0: N19025, N46586, N26488, N59685, N61970, N24617, N27936, N16461, N4610, N25837, N53001, N34805, N62033, N6578, N14809, N9846, N61973, N19623, N60472, N21590
U63970, iter_0: N18295, N9527, N7017, N7173, N38869, N30562, N62423, N44645, N10278, N43646, N18151, N46037, N15559, N50372, N1344, N40468, N20394, N27906, N4661, N54571
U60434, iter_0: N49609, N20984, N64273, N44417, N40752, N39149, N25837, N15559, N31289, N59526, N36689, N1952, N48084, N31978, N26048, N52776, N59685, N38901, N49973, N39184
U92010, iter_0: N53013, N33326, N37346, N53011, N28983, N15559, N43438, N42196, N43822, N59960, N677, N46501, N26537, N11289, N56270, N13640, N34081, N60472, N39932, N16725
U75740, iter_0: N19477, N36408, N11551, N26762, N61970, N13640, N21290, N15194, N25163, N5085, N2235, N18485, N49001, N64933, N9734, N24458, N23409, N52312, N6056, N45561
U52625, iter_0: N6916, N15194, N29364, N24467, N38797, N37500, N43646, N308, N4661, N34360, N55555, N59960, N61593, N44249, N1067, N26262, N14257, N51187, N18295, N55397
U74509, iter_0: N44249, N33120, N52835, N51187, N39399, N46037, N5886, N47433, N36408, N41172, N6056, N59385, N58264, N308, N53335, N38797, N43386, N41400, N11551, N16461
U66687, iter_0: N64933, N61363, N8711, N8889, N37272, N45612, N52776, N54587, N36408, N51875, N41221, N57180, N31556, N12477, N31782, N20764, N16914, N36037, N677, N5940
U24029, iter_0: N36408, N61970, N1344, N53335, N16461, N41400, N58264, N11551, N53910, N61623, N26488, N59385, N34031, N4661, N21590, N51187, N39399, N46037, N6056, N279
U51206, iter_0: N15279, N4610, N38901, N38797, N47652, N24617, N44765, N39399, N27891, N46586, N6056, N1952, N51033, N7330, N61973, N1539, N35436, N55723, N59833, N59685
U44708, iter_0: N39932, N13347, N62393, N15559, N2159, N27553, N43400, N56270, N61472, N50565, N62170, N18151, N37272, N18291, N40752, N13640, N9846, N52098, N11041, N46203
U26401, iter_0: N5940, N53013, N43438, N677, N52588, N30288, N64606, N32073, N35619, N20236, N45612, N6056, N24686, N58656, N53011, N18350, N27553, N6916, N57403, N13347
U41295, iter_0: N64077, N52588, N2159, N29217, N27906, N20394, N50775, N15559, N10541, N62170, N18295, N58129, N46203, N44645, N40221, N28983, N55229, N60599, N31556, N4107
U10919, iter_0: N13464, N42223, N50670, N24424, N30834, N11551, N58354, N3541, N30118, N1067, N54587, N38333, N308, N40752, N31782, N45561, N27532, N46915, N29450, N47553
U82655, iter_0: N51187, N16725, N56270, N23409, N27532, N29722, N11551, N53593, N21290, N36408, N39463, N40906, N41387, N59908, N52312, N23918, N26262, N1185, N5085, N28152
U41526, iter_0: N12843, N52588, N28571, N31179, N57521, N11092, N1952, N27553, N42988, N31556, N58129, N6578, N35671, N56804, N27738, N34081, N10541, N45760, N436, N38951
U15590, iter_0: N26537, N24109, N56804, N31179, N28571, N62207, N58354, N28327, N58129, N15194, N8162, N3007, N29920, N28983, N59960, N50775, N24275, N6056, N30288, N37272
U68399, iter_0: N21142, N39463, N58264, N31782, N34031, N19477, N28983, N8711, N60105, N24275, N8889, N40221, N20764, N38311, N59960, N37346, N59385, N46084, N36408, N26537
U25209, iter_0: N15559, N8162, N58264, N39463, N53335, N50670, N53593, N23547, N53443, N18485, N12477, N6916, N30288, N40752, N46130, N46915, N6056, N39399, N49712, N53011
U65549, iter_0: N23814, N42158, N22750, N28569, N59841, N60900, N3361, N63859, N45950, N10960, N26445, N5085, N37251, N25040, N7347, N21590, N17807, N32105, N59732, N43955
U51881, iter_0: N47167, N40906, N57655, N44412, N17127, N61571, N34031, N36186, N31948, N42478, N56270, N50592, N33474, N48929, N31894, N45346, N6890, N2159, N25398, N29801
U26502, iter_0: N41172, N23409, N18312, N54752, N6056, N54014, N44249, N16914, N58264, N33120, N47433, N18151, N36408, N23184, N32288, N11289, N21681, N8162, N22690, N6916
U60564, iter_0: N36408, N4661, N1344, N16461, N41400, N34031, N11551, N25163, N6056, N21590, N3416, N55723, N17510, N53335, N51187, N61970, N46037, N58264, N26488, N44249
U61159, iter_0: N11551, N30562, N2994, N7330, N58264, N49252, N18151, N5288, N308, N4287, N56270, N60192, N30639, N27936, N3416, N48487, N13640, N61623, N279, N44417
U61159, iter_1: N22664, N40906, N14990, N1914, N3841, N45793, N15194, N52577, N64606, N53630, N47380, N31395, N63390, N63860, N3007, N58030, N24109, N8907, N41387, N23409
U61159, iter_2: N40468, N15559, N60472, N28983, N47433, N42196, N46501, N62393, N31556, N49038, N28324, N50565, N53011, N43386, N38869, N64933, N39399, N20236, N29217, N41498
U43431, iter_0: N29363, N35447, N40752, N17234, N51187, N64335, N6471, N4290, N39399, N19321, N14170, N35238, N3416, N43438, N13498, N35671, N46501, N59981, N52588, N6209
U54257, iter_0: N15279, N58660, N38951, N50657, N57521, N1952, N29363, N22975, N61623, N59960, N37589, N59367, N50372, N19998, N30288, N35436, N59385, N38797, N45793, N60550
U54257, iter_1: N58264, N28983, N29217, N53013, N42196, N28324, N25837, N28281, N3416, N53910, N58129, N6056, N5886, N2159, N279, N308, N20394, N41400, N64933, N44249
U54257, iter_2: N23455, N2970, N16327, N38490, N48261, N12800, N53346, N53011, N64816, N38371, N34492, N50653, N61451, N10840, N47786, N19770, N47916, N38073, N3131, N41627
U60254, iter_0: N25837, N16461, N20601, N18295, N37458, N31782, N46037, N61541, N19477, N3007, N28072, N26262, N47553, N4107, N40752, N26537, N16914, N52201, N5519, N53593
U79924, iter_0: N51187, N21290, N62001, N19477, N6056, N30288, N61970, N37007, N42196, N37458, N557, N55555, N49001, N37553, N34601, N11551, N38053, N38797, N47370, N5940
U18195, iter_0: N41172, N60105, N11083, N55723, N6578, N38053, N27532, N24109, N63255, N15194, N26262, N51187, N34004, N19477, N28448, N59022, N4754, N55555, N54571, N43460
U11525, iter_0: N63255, N16914, N12843, N11681, N31556, N48302, N12613, N51690, N2159, N50657, N2704, N35436, N24617, N6578, N58251, N18145, N38869, N49609, N39149, N54437
U12876, iter_0: N64273, N52492, N14170, N48077, N19321, N56270, N27553, N47652, N64469, N40728, N32641, N1952, N16461, N58129, N8162, N26048, N46738, N27079, N706, N18978
U28690, iter_0: N6916, N54587, N1067, N21290, N15194, N1185, N23918, N31395, N47190, N60105, N26488, N47087, N6056, N42223, N43460, N13464, N29450, N23409, N54014, N53593
U20280, iter_0: N45017, N47190, N53013, N58129, N13640, N41285, N2159, N11931, N31179, N28571, N3007, N20507, N13347, N677, N27906, N16914, N29722, N15194, N4107, N25837
U37937, iter_0: N58264, N48084, N33212, N51187, N27079, N18151, N60264, N61623, N59367, N60472, N54571, N15559, N59981, N6056, N34953, N45793, N28983, N59960, N5886, N38797
U43014, iter_0: N61973, N2159, N31289, N11359, N41285, N30288, N6873, N16725, N59367, N30689, N33297, N61241, N7112, N56132, N6471, N11569, N47380, N16461, N20325, N57521
U86609, iter_0: N29363, N63860, N47652, N20984, N15279, N36037, N59685, N44765, N7330, N58264, N6873, N8711, N24275, N8375, N677, N54439, N24617, N53364, N25163, N37458
U40152, iter_0: N36916, N48084, N26781, N37346, N6532, N53381, N39184, N59653, N18151, N32139, N2649, N14990, N6371, N34668, N6994, N4128, N16914, N26762, N40752, N46915
U33542, iter_0: N36916, N51187, N1952, N53364, N1539, N53011, N42670, N28800, N19321, N46586, N4610, N14170, N64744, N35238, N59367, N60192, N64095, N28983, N19623, N4556
U11902, iter_0: N38797, N55723, N43386, N39399, N59385, N21590, N28324, N3416, N5886, N17510, N41400, N34031, N44249, N41172, N47433, N11551, N16461, N46037, N52835, N33120
U79134, iter_0: N50565, N38951, N12330, N39109, N12843, N16725, N19811, N2159, N9846, N54437, N36408, N37272, N6371, N46917, N48077, N31179, N27079, N46203, N64095, N64954
U66602, iter_0: N46037, N8162, N11551, N60472, N37346, N47190, N21590, N36037, N24424, N677, N40575, N51187, N43646, N16914, N15559, N26537, N62393, N61970, N27906, N2159
U66602, iter_1: N39463, N19477, N61973, N32139, N35725, N53298, N33634, N24213, N15194, N26690, N14333, N26781, N47652, N31789, N11652, N64469, N47572, N48084, N34953, N64095
U66602, iter_2: N4661, N18571, N58264, N10541, N53910, N40468, N5886, N11289, N63546, N37458, N59385, N53013, N20236, N50775, N17510, N64954, N10367, N61969, N45754, N55723
U48604, iter_0: N26262, N31395, N12477, N1914, N3007, N44640, N6056, N13941, N31423, N54571, N32196, N40906, N31289, N37007, N5886, N53986, N64606, N18312, N38951, N18020
U92253, iter_0: N26262, N24467, N40324, N31423, N6916, N28072, N36612, N13464, N23184, N33634, N43460, N47190, N59908, N25163, N56217, N50775, N6056, N32708, N31395, N50565
U19023, iter_0: N48049, N64264, N54792, N61241, N30689, N2159, N31289, N61969, N32073, N39015, N12843, N53687, N11675, N42988, N32759, N16680, N29217, N60244, N11823, N27906
U17214, iter_0: N61970, N46037, N56456, N47572, N46501, N37055, N53308, N15194, N57888, N3996, N23547, N50775, N43460, N45561, N39932, N23682, N29217, N34031, N19477, N47087
U50996, iter_0: N7852, N53335, N5576, N5085, N11569, N39184, N16461, N47975, N26048, N53593, N436, N35436, N30689, N20478, N1344, N1952, N8595, N14170, N11823, N42499
U51383, iter_0: N60550, N60192, N24109, N47087, N3007, N20576, N24686, N22575, N25774, N57521, N32641, N6056, N23602, N43460, N58656, N34953, N41172, N1477, N58660, N40899
U55711, iter_0: N11569, N17234, N20478, N61970, N13498, N60747, N7852, N4610, N50657, N6578, N43984, N18978, N35447, N1539, N6371, N27079, N32641, N63390, N29217, N56211
U74451, iter_0: N51187, N16461, N11551, N25163, N54571, N16914, N44249, N41172, N39399, N53011, N61623, N33120, N41400, N55723, N6056, N49252, N33212, N62894, N1539, N48084
U27680, iter_0: N3841, N6056, N3007, N23184, N61970, N59385, N40356, N28983, N58264, N46130, N41387, N49712, N38311, N6916, N24109, N40324, N44249, N64606, N43438, N34004
U47380, iter_0: N58264, N1539, N59833, N36408, N59981, N61623, N47652, N47380, N14170, N7826, N38797, N6767, N48077, N64273, N50372, N60550, N34031, N16725, N29363, N11289
U67243, iter_0: N13498, N47975, N38869, N51187, N20394, N3865, N11931, N3007, N52201, N23409, N28725, N28983, N31423, N35252, N46037, N16914, N53910, N1344, N3996, N29722
U32638, iter_0: N13347, N61363, N31014, N9321, N56804, N1667, N40670, N43361, N23918, N37146, N34081, N29217, N36249, N40221, N39932, N64372, N11289, N37007, N60599, N34031
U28854, iter_0: N26537, N23184, N14252, N2704, N43460, N23409, N47190, N36037, N53011, N15194, N46178, N37346, N37007, N24686, N41387, N49712, N53593, N46130, N45561, N64077
