U10008, iter_0: N43386, N61970, N1344, N59385, N55723, N46037, N35252, N58264, N44249, N308, N61623, N39399, N41400, N33120, N53910, N2994, N279, N3416, N41172, N53335
U70739, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U85781, iter_0: N61241, N41658, N11569, N62170, N41285, N3045, N48084, N44903, N7173, N59526, N32196, N64469, N28643, N60531, N43361, N46586, N2704, N65103, N42499, N30288
U53612, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U57116, iter_0: N51690, N26537, N36037, N41221, N21290, N5886, N30345, N43301, N20394, N18151, N45017, N3996, N62170, N16725, N37007, N37458, N46037, N51187, N58354, N41498
U53392, iter_0: N4610, N29363, N41658, N27079, N21941, N29952, N46037, N33297, N45017, N11569, N29322, N28643, N18978, N57521, N39184, N1952, N38901, N3045, N41497, N52098
U39966, iter_0: N45017, N21941, N59685, N26537, N32196, N64095, N32641, N57521, N8907, N40752, N16725, N48084, N30288, N35436, N40221, N6578, N61973, N62170, N27079, N65103
U39966, iter_1: N21290, N45754, N42877, N2159, N47433, N5886, N1067, N30834, N47087, N17952, N46037, N11083, N61970, N56456, N58030, N53443, N47975, N29364, N308, N40575
U39966, iter_2: N60848, N57053, N25605, N43770, N57462, N45323, N60647, N10294, N40194, N18032, N5822, N39151, N49940, N64376, N56194, N1336, N55259, N29036, N63152, N27020
U81807, iter_0: N4610, N19477, N47902, N29450, N39463, N37007, N557, N41221, N27891, N29930, N28072, N61973, N24617, N47370, N18485, N31782, N5693, N30834, N5519, N23603
U16103, iter_0: N19477, N47902, N39463, N37007, N29450, N41221, N29930, N557, N18485, N49834, N11652, N31782, N5693, N5519, N26537, N21290, N47370, N33634, N30834, N12477
U83728, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U76499, iter_0: N29363, N41658, N36037, N51690, N62170, N4610, N21941, N46037, N29952, N20816, N41285, N18978, N28643, N60939, N48084, N43361, N7173, N45754, N52098, N33469
U76499, iter_1: N25064, N52329, N14751, N50555, N38550, N34973, N33957, N4649, N49688, N29313, N40470, N37458, N44737, N38599, N56434, N25664, N25411, N6171, N31917, N52850
U76499, iter_2: N7568, N11569, N58354, N41006, N5693, N29322, N31939, N21142, N32196, N39184, N64469, N19477, N15279, N49834, N42499, N1952, N28129, N17342, N32288, N45760
U73543, iter_0: N46037, N45754, N5886, N52835, N16461, N1344, N58264, N11551, N35252, N51099, N28324, N17510, N25163, N21590, N26488, N47433, N51187, N59385, N61970, N6056
U12798, iter_0: N34457, N1477, N27079, N21941, N29952, N30834, N46037, N37007, N7568, N20816, N11652, N33297, N58354, N5693, N41006, N52502, N15194, N29322, N59685, N19477
U92648, iter_0: N4610, N29363, N41658, N62170, N27079, N21941, N46037, N33297, N45017, N11569, N29322, N28643, N23602, N44166, N18978, N57521, N20394, N1952, N38901, N3045
U90212, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U47205, iter_0: N41221, N16725, N5693, N26537, N7568, N21290, N39463, N58354, N15194, N2159, N37007, N1477, N38333, N19685, N47370, N53013, N26781, N47087, N18485, N52588
U71442, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U34907, iter_0: N4610, N29363, N41658, N36037, N21941, N27079, N29952, N46037, N20816, N33297, N11569, N41285, N29322, N59685, N28643, N18978, N57521, N60939, N20394, N1952
U44360, iter_0: N33297, N51489, N41658, N31289, N4610, N35238, N7173, N17778, N301, N32786, N30536, N19321, N42890, N64273, N41621, N54437, N32196, N32641, N29363, N48049
U59717, iter_0: N53335, N46037, N51099, N5886, N55723, N1344, N45754, N51187, N25163, N4661, N16461, N61970, N36408, N40468, N35252, N308, N26488, N47433, N11551, N41400
U67886, iter_0: N46037, N34457, N51690, N43460, N38333, N37007, N30834, N21290, N40221, N49834, N21142, N25015, N37458, N56434, N45017, N39463, N42877, N19477, N46441, N3007
U72059, iter_0: N29363, N41658, N4610, N51690, N62170, N36037, N21941, N29952, N33297, N11569, N46037, N52502, N59685, N29322, N28643, N18978, N57521, N60939, N8907, N38901
U83180, iter_0: N45017, N41221, N5693, N19477, N39463, N26537, N30834, N47370, N15194, N61970, N37007, N38333, N45754, N40752, N28725, N2159, N62170, N31782, N4680, N39298
U85623, iter_0: N41221, N45017, N7568, N5693, N2159, N46037, N1477, N36037, N62170, N42877, N2994, N30834, N30288, N2704, N23184, N38333, N52588, N15559, N5886, N63746
U85623, iter_1: N38869, N20394, N41498, N18151, N2649, N41285, N23918, N25163, N46178, N16461, N26488, N27532, N51875, N35619, N20507, N9971, N51581, N16117, N58354, N45754
U85623, iter_2: N60507, N40194, N50167, N57484, N21290, N24963, N16118, N55949, N43702, N29322, N8964, N58283, N944, N15194, N24826, N60724, N9966, N12999, N6739, N33792
U85623, iter_3: N6224, N7092, N51552, N61241, N63152, N21941, N64376, N63481, N7173, N50912, N60762, N1170, N46304, N56473, N27307, N7874, N36931, N22099, N37629, N30105
U85623, iter_4: N43460, N55531, N47370, N57888, N3007, N46441, N40752, N50670, N23409, N24109, N19685, N53443, N40575, N61970, N40221, N47572, N31423, N18295, N31492, N53013
U54519, iter_0: N46037, N62170, N36037, N51690, N41006, N41285, N37007, N20394, N45754, N47087, N3007, N55531, N5886, N63746, N40221, N9971, N24109, N16725, N46703, N26262
U64132, iter_0: N4610, N29363, N41658, N36037, N27079, N21941, N46037, N33297, N45017, N11569, N41285, N52502, N29322, N59685, N8907, N28643, N44166, N18978, N57521, N39184
U89989, iter_0: N4610, N29363, N41658, N62170, N27079, N21941, N29952, N46037, N20816, N33297, N45017, N11569, N28800, N29322, N28643, N23602, N18978, N57521, N44166, N60939
U75836, iter_0: N49712, N45017, N15194, N5886, N18151, N26537, N36037, N47087, N47902, N30288, N51187, N46037, N62170, N31423, N52835, N29930, N58354, N40752, N5693, N60472
U33649, iter_0: N45017, N41221, N21290, N26537, N5693, N49712, N37007, N15194, N39463, N47902, N38333, N2649, N7568, N30288, N26781, N47370, N19477, N39298, N3841, N47087
U20338, iter_0: N21290, N30288, N7568, N15194, N26488, N62170, N45017, N2649, N26262, N38333, N53443, N9971, N45754, N5886, N1477, N24109, N46037, N53593, N3841, N31423
U34113, iter_0: N48077, N39184, N64095, N2994, N45017, N29363, N4610, N7173, N57521, N54571, N27079, N6532, N29322, N61241, N21941, N47652, N5886, N59685, N41658, N64273
U90549, iter_0: N4610, N29363, N41658, N21941, N46037, N20816, N33297, N11569, N28800, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N38901, N3045, N41497, N52098
U11237, iter_0: N45017, N26537, N62170, N16725, N40752, N36037, N30288, N20394, N40221, N2159, N46501, N52588, N56434, N38869, N53013, N18295, N28983, N60472, N40575, N15559
U23132, iter_0: N52835, N41221, N26537, N36037, N51690, N34457, N5886, N45017, N46037, N2649, N30345, N7568, N62170, N18151, N40985, N51187, N34360, N30288, N37007, N36249
U66246, iter_0: N19477, N39463, N41221, N29930, N45017, N29450, N5693, N49712, N47902, N37007, N30834, N15194, N21290, N38333, N18485, N47370, N557, N21156, N31782, N17936
U19894, iter_0: N34457, N29363, N41658, N4610, N1477, N27079, N21941, N29952, N46037, N20816, N33297, N58354, N11569, N52502, N41006, N15194, N29322, N59685, N8907, N23602
U39565, iter_0: N49712, N43460, N23184, N21290, N41221, N15194, N2994, N47087, N45017, N42877, N5886, N3841, N3007, N30834, N53443, N30288, N31423, N39298, N47370, N26781
U64541, iter_0: N26537, N41221, N39463, N19477, N21290, N45017, N29930, N5693, N47902, N1477, N49712, N2159, N37007, N38333, N18485, N47370, N21156, N56434, N40752, N28725
U16670, iter_0: N26537, N36037, N62170, N46037, N15194, N45017, N7568, N1667, N5886, N38333, N21290, N63746, N49712, N1477, N47370, N37007, N28072, N5693, N46703, N42877
U33222, iter_0: N45017, N26537, N61241, N57521, N7173, N39184, N62170, N40752, N20394, N38901, N36037, N40221, N38142, N65103, N16725, N6578, N30288, N52588, N19998, N35436
U49511, iter_0: N47902, N37007, N46037, N7568, N15194, N34457, N30834, N39463, N38333, N21290, N20394, N41285, N62170, N49834, N43460, N37458, N21142, N42877, N47087, N18485
U65149, iter_0: N30689, N29363, N41658, N62170, N4610, N27079, N46037, N21941, N29952, N45017, N11569, N20816, N52502, N28800, N29322, N59685, N1952, N8907, N33297, N18978
U40514, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U29172, iter_0: N29363, N41658, N4610, N51690, N36037, N27079, N21941, N46037, N29952, N33297, N20816, N11569, N59685, N28643, N23602, N18978, N57521, N60939, N8907, N39184
U85967, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U60987, iter_0: N15194, N47370, N26781, N29930, N47087, N30288, N5886, N37007, N31423, N18295, N3007, N42877, N2649, N47902, N36037, N45754, N2994, N8711, N43460, N32708
U80972, iter_0: N49712, N41221, N21290, N45017, N15194, N38333, N5886, N30288, N18295, N47370, N7568, N3841, N31423, N28072, N36612, N3007, N5693, N28983, N39298, N23184
U71604, iter_0: N41221, N19477, N45017, N21290, N5693, N39463, N37007, N15194, N38333, N30834, N49712, N7568, N47370, N29450, N31782, N40752, N62170, N28725, N557, N3007
U8259, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N18978, N57521, N60939, N20394, N1952
U70594, iter_0: N41221, N37007, N19477, N45017, N39463, N21290, N5693, N29930, N47902, N47370, N20394, N29450, N15194, N557, N18485, N26781, N2649, N31782, N38333, N40752
U57380, iter_0: N41221, N45017, N39463, N29930, N15194, N19477, N18485, N30288, N46037, N3841, N26537, N7568, N61970, N3007, N46084, N40752, N52588, N9971, N47370, N39298
U44384, iter_0: N29363, N4610, N41658, N62170, N21941, N27079, N33297, N11569, N46037, N52502, N29322, N28643, N18978, N57521, N38901, N1952, N41285, N41497, N32393, N59526
U33501, iter_0: N29363, N41658, N4610, N21941, N46037, N51690, N11569, N36037, N62170, N59685, N41285, N29952, N18978, N57521, N60939, N38901, N1952, N3045, N28643, N8907
U74569, iter_0: N19477, N47902, N29450, N29930, N41221, N26537, N49712, N18485, N15194, N37007, N557, N31782, N47370, N39463, N53443, N21290, N47087, N5693, N26781, N38333
U22490, iter_0: N34457, N29363, N41658, N4610, N27079, N21941, N29952, N46037, N30834, N20816, N33297, N58354, N37007, N11569, N41006, N52502, N29322, N59685, N8907, N28643
U40262, iter_0: N26537, N45017, N21290, N5693, N15194, N62170, N36037, N7568, N1477, N37007, N26781, N20394, N39298, N61970, N3007, N3841, N63746, N52588, N46037, N2649
U68834, iter_0: N26537, N4610, N45017, N27079, N29363, N32196, N59685, N38901, N64095, N21941, N38142, N57521, N8907, N62170, N52588, N7173, N46037, N36037, N59526, N19998
U64806, iter_0: N45017, N41221, N21290, N5693, N26537, N16725, N40752, N15194, N62170, N30288, N36037, N58354, N45754, N20394, N40221, N49712, N28725, N5886, N42877, N4680
U68351, iter_0: N19477, N47902, N39463, N26537, N41221, N29930, N29450, N37007, N18485, N5693, N45017, N31782, N21290, N49834, N1477, N2159, N47370, N557, N38333, N4661
U30388, iter_0: N41221, N1667, N23184, N18151, N5886, N2994, N21290, N43460, N2649, N46037, N46703, N49712, N45017, N47087, N51187, N38333, N11083, N46441, N3007, N36037
U15787, iter_0: N46037, N45754, N5886, N4661, N41400, N25163, N47433, N34031, N58264, N26488, N59385, N38797, N3416, N6056, N1344, N308, N2994, N35252, N61623, N11551
U10654, iter_0: N41221, N45017, N5693, N26537, N21290, N39463, N30834, N19477, N15194, N38333, N7568, N37007, N5886, N46037, N51187, N1667, N40752, N18485, N5940, N2649
U33380, iter_0: N26537, N39463, N19477, N47902, N41221, N45017, N2159, N1477, N16725, N5693, N29930, N4107, N19685, N37007, N21290, N30834, N2994, N18485, N37553, N23184
U875, iter_0: N34457, N47902, N52835, N1667, N46703, N46037, N16725, N45017, N41006, N15194, N30834, N37007, N20394, N40985, N5886, N55723, N51187, N38333, N37458, N43646
U47267, iter_0: N47902, N46037, N34457, N15194, N42877, N47087, N46441, N43361, N18485, N25015, N5519, N51099, N53728, N39298, N41387, N16461, N53443, N3841, N47975, N29930
U68775, iter_0: N47902, N19477, N29450, N11652, N5519, N37007, N557, N39463, N41221, N28072, N29930, N49834, N26537, N55723, N36740, N18485, N30834, N33634, N14257, N47370
U60021, iter_0: N46037, N5886, N51187, N55723, N53910, N44249, N16461, N45754, N41172, N36408, N35252, N38797, N25163, N17510, N308, N4661, N279, N61970, N51099, N33120
U50632, iter_0: N38138, N49046, N45017, N19685, N41221, N51552, N39151, N1477, N51690, N35216, N40194, N37458, N31087, N38356, N51560, N7568, N16725, N4107, N47888, N5940
U42139, iter_0: N4610, N29363, N21290, N30689, N21941, N11569, N27079, N22456, N29541, N15194, N1952, N59685, N2649, N26488, N38901, N41658, N57521, N29952, N30834, N33297
U50117, iter_0: N4107, N42196, N40575, N29217, N43361, N49038, N15559, N39932, N59908, N8162, N52201, N64077, N47190, N60472, N62393, N53011, N34344, N45734, N45017, N7092
U66071, iter_0: N34457, N47902, N29363, N4610, N41658, N27079, N21941, N46037, N1477, N7568, N37007, N41006, N33297, N5693, N15194, N58354, N29322, N28643, N40956, N43460
U54957, iter_0: N19477, N29450, N47902, N557, N29930, N37007, N39463, N41221, N28072, N47370, N18485, N31782, N26781, N53443, N30834, N49712, N20413, N5693, N15194, N57888
U63450, iter_0: N41221, N45017, N5693, N26537, N21290, N19477, N39463, N15194, N38333, N7568, N30834, N62170, N30288, N3007, N18485, N53443, N40752, N31782, N39298, N52588
U25047, iter_0: N30689, N4610, N41658, N11569, N46037, N51690, N29952, N47216, N29322, N59685, N38901, N8907, N60939, N20394, N36037, N1952, N23602, N62170, N48084, N28643
U40781, iter_0: N45017, N49712, N19477, N5693, N39463, N26537, N26781, N31782, N557, N53443, N47087, N52588, N40752, N62170, N28983, N45754, N30288, N30401, N8162, N61970
U466, iter_0: N29363, N26537, N38901, N59685, N48084, N21941, N57521, N32196, N59526, N38142, N64095, N29322, N8907, N45017, N5886, N35436, N52588, N1952, N61973, N19025
U48783, iter_0: N19477, N39463, N41221, N29930, N5693, N47902, N37007, N21290, N29450, N49712, N47370, N26537, N18485, N38333, N16725, N15194, N31782, N20394, N53728, N2159
U48783, iter_1: N45017, N64095, N29363, N40752, N48084, N45754, N62170, N54439, N27891, N4661, N56211, N706, N47380, N8162, N35725, N16461, N56434, N4107, N26584, N34805
U48783, iter_2: N53013, N47433, N308, N34031, N52299, N5085, N1067, N18295, N5886, N38797, N23409, N33634, N23918, N13640, N58129, N20507, N41640, N56270, N41400, N40324
U48783, iter_3: N23373, N54867, N41596, N11627, N28734, N60421, N27020, N51092, N29036, N55259, N18032, N18253, N23657, N9538, N28408, N48796, N32290, N25605, N29497, N46034
U48783, iter_4: N46501, N30834, N3007, N26781, N39298, N4680, N1344, N30288, N46178, N1477, N38869, N49001, N41006, N31423, N62092, N11083, N53593, N31556, N63681, N1189
U40010, iter_0: N46037, N40468, N5886, N16461, N43386, N3416, N61970, N51099, N36408, N21590, N51187, N11551, N34031, N38797, N44249, N308, N61623, N1344, N26488, N47433
U14956, iter_0: N49712, N41221, N45017, N21290, N15194, N47370, N30834, N5886, N47087, N26781, N57888, N21156, N63746, N38869, N47902, N7568, N2649, N37007, N45754, N4661
U64199, iter_0: N41658, N29363, N1477, N4610, N47902, N19685, N41006, N21941, N46037, N27079, N47380, N7568, N29322, N29952, N59685, N23602, N20816, N15194, N32393, N37553
U90658, iter_0: N34457, N29363, N47902, N41658, N4610, N27079, N21941, N46037, N29952, N33297, N20816, N41006, N11569, N59685, N52502, N23602, N29322, N8907, N18978, N57521
U85067, iter_0: N47902, N34457, N15194, N40956, N30834, N21290, N46441, N29930, N47087, N38333, N42877, N43460, N21156, N21142, N3007, N3541, N19477, N53593, N58354, N39298
U23644, iter_0: N2159, N5940, N4107, N62170, N1477, N37553, N7568, N37458, N58354, N53013, N16461, N55531, N49878, N18291, N39463, N56270, N46037, N52588, N43361, N56434
U90959, iter_0: N45017, N41221, N7568, N15194, N5693, N40752, N47370, N26781, N5886, N45754, N62170, N30288, N39298, N31423, N36037, N23184, N37007, N57888, N46037, N26537
U65842, iter_0: N45017, N5693, N26537, N36037, N62170, N16725, N7568, N37007, N40752, N30288, N1477, N20394, N45754, N2159, N3841, N40221, N5886, N52588, N26781, N46501
U82997, iter_0: N45017, N41221, N49712, N21290, N26537, N7568, N15194, N18295, N36037, N46037, N63746, N5886, N30288, N57888, N26781, N47370, N58354, N1477, N42877, N34360
U23696, iter_0: N46037, N45754, N5886, N61970, N51099, N38797, N16461, N40468, N4661, N36408, N34031, N6056, N51187, N308, N58264, N47433, N21590, N44249, N59385, N41400
U11710, iter_0: N21290, N38333, N62170, N36037, N5886, N40221, N31454, N24458, N34031, N53013, N30288, N1189, N61466, N51187, N56270, N15559, N34081, N2704, N55531, N11289
U57032, iter_0: N44787, N49191, N36037, N38138, N53584, N46037, N62170, N4700, N42457, N20056, N3034, N38356, N43522, N47151, N20025, N2159, N4107, N57000, N23642, N11931
U32906, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U47316, iter_0: N45017, N49712, N26537, N5693, N26781, N41221, N62170, N21290, N2159, N52588, N47370, N19477, N58354, N39463, N3007, N31423, N7568, N47087, N29930, N37007
U44832, iter_0: N49712, N45017, N41221, N36037, N21290, N15194, N5886, N18295, N30288, N36612, N58354, N63746, N26781, N57888, N7568, N38333, N26537, N42877, N3841, N34360
U9190, iter_0: N2994, N47380, N52098, N11931, N48302, N48077, N4610, N39149, N20816, N2704, N39015, N62170, N4107, N2159, N51690, N43361, N57413, N46037, N11675, N36037
U39288, iter_0: N41221, N21290, N49712, N36037, N7568, N37500, N40899, N24109, N30834, N37007, N2649, N26781, N47370, N42877, N43460, N5886, N15194, N57451, N18485, N23184
U57454, iter_0: N34457, N29363, N41658, N4610, N21941, N27079, N29952, N46037, N30834, N7568, N20816, N33297, N58354, N11569, N41006, N52502, N5693, N15194, N29322, N59685
U7052, iter_0: N51690, N1477, N46037, N62170, N45017, N41006, N7568, N37007, N5693, N36037, N16725, N19685, N52098, N21290, N16461, N41285, N42196, N43361, N20394, N18291
